benchmark,二级行业,n_firms,actual_mean,predicted_mean,mean_gap,median_gap,positive_gap_share,actual_asset_weighted,predicted_asset_weighted,asset_weighted_gap,net_implied_gap_amount,positive_only_gap_amount,total_assets
CSI_nonSOE,电信服务,28,0.04903707142857143,0.05463055005984994,0.005593478631278498,-0.00900909859574427,0.35714285714285715,0.06462058341492302,0.04257925501145551,-0.022041328403467515,-517113163233.1534,18683112408.962177,23461070665405.16
CSI_nonSOE,电气设备,28,0.05691271428571428,0.0777265403113325,0.020813826025618206,0.010872245863436769,0.8571428571428571,0.05031465230328064,0.06528466831948221,0.01497001601620157,37654625593.52699,40137776351.64818,2515336359879.2803
CSI_nonSOE,石油石化,28,0.08076425,0.1027280495455821,0.02196379954558208,0.03134318227300081,0.7857142857142857,0.07698108295872981,0.11461434523133138,0.03763326227260157,1476142406505.0488,1958818114238.4822,39224407276000.0
CSI_nonSOE,硬件设备,42,0.08007357142857144,0.08607700112968734,0.006003429701115925,0.009335727829284598,0.7142857142857143,0.05289014596156866,0.051024845538367294,-0.0018653004232013631,-8645144968.948193,71017290266.32698,4634719888236.96
CSI_nonSOE,软件服务,14,0.08372742857142858,0.10165332809975798,0.01792589952832942,0.018900854023393136,0.6428571428571429,0.09847293400091658,0.08580798893181904,-0.012664945069097544,-1954634914.3885276,2235257206.5032797,154334259147.94
CSI_nonSOE,钢铁Ⅱ,21,0.05442204761904763,0.08281528460232052,0.028393236983272896,0.024057116397824287,0.9047619047619048,0.04689983064444552,0.08476330634413029,0.03786347569968477,162304552005.64017,165013898697.48154,4286572983763.12
CSI_nonSOE,食品饮料,56,0.2178470357142857,0.12722175693814933,-0.09062527877613638,-0.07322683078140546,0.17857142857142858,0.26449810647972366,0.12029011524918137,-0.1442079912305423,-654288019876.668,22185081066.851536,4537113472655.42
H_nonSOE,交通运输,104,0.06100473076923077,0.0036799321864152577,-0.057324798582815514,-0.06766453299753872,0.16346153846153846,0.05522493786186142,-0.0021783172395287735,-0.05740325510139019,-1031857798331.6887,122912133855.84987,17975597316025.71
H_nonSOE,企业服务,7,0.07905871428571429,0.009874957336847323,-0.06918375694886696,-0.06049558306495424,0.0,0.08320670444622089,0.011676758500635934,-0.07152994594558496,-17381193535.99359,0.0,242991844971.0
H_nonSOE,传媒,7,0.06796342857142858,0.105502793410667,0.03753936483923842,0.04072279854685324,0.8571428571428571,0.06380666069177415,0.10547731106822078,0.04167065037644663,7860282700.378191,8027205809.94104,188628750196.35
H_nonSOE,公用事业Ⅱ,81,0.0512957901234568,0.10070945664882672,0.04941366652536992,0.04034421724585471,1.0,0.04954858931659287,0.09481956143032921,0.045270972113736346,1156390411078.7693,1156390411078.7693,25543750378797.176
H_nonSOE,化工,35,0.13117034285714282,0.11935158381544728,-0.011818759041695576,0.014142193846901241,0.5714285714285714,0.11563949858099856,0.11309204068793965,-0.0025474578930589076,-5710768529.804935,75770512924.00717,2241751883462.0005
H_nonSOE,医药生物,42,0.13024395238095238,0.00866781564319097,-0.12157613673776141,-0.10058241645339418,0.047619047619047616,0.08064701717989751,0.030383053118665522,-0.05026396406123199,-104889468346.52437,1013576384.5491475,2086772706958.5498
H_nonSOE,半导体,21,0.06462819047619048,0.07801339302314943,0.013385202546958939,-0.0010603952498107888,0.47619047619047616,0.06725346024491831,0.08213662324595022,0.014883163001031915,11501016926.0231,21558391629.510437,772753542054.5801
H_nonSOE,可选消费零售,7,0.1564017142857143,0.1942606911026849,0.037858976816970605,0.07028122192001787,0.7142857142857143,0.1421112998473441,0.19386144674055344,0.05175014689320934,22890447842.970795,29748061265.04403,442326239000.0
H_nonSOE,国防军工,35,0.03777714285714285,0.048305556971649476,0.010528414114506621,0.0015869512475921062,0.5714285714285714,0.02869768412615546,0.05197441216236272,0.02327672803620726,46347227316.03311,56760645480.12021,1991140131204.84
H_nonSOE,建材Ⅱ,21,0.11978980952380952,0.16054500033437616,0.04075519081056665,0.052621438910619114,0.6666666666666666,0.12266443028133597,0.1783649294519971,0.05570049917066114,118942523950.06792,142293145964.90887,2135394219460.03
H_nonSOE,建筑,63,0.03173687301587302,0.04235624984799069,0.010619376832117678,0.011805717626500262,0.7936507936507936,0.02836293690445894,0.0425656716053067,0.01420273470084776,1017624434458.6155,1098872061833.1669,71649893903733.45
H_nonSOE,房地产Ⅱ,21,0.019553476190476198,0.054401124818084574,0.034847648627608384,0.03356921750987134,0.8571428571428571,0.026264690050954605,0.05314891736062522,0.026884227309670616,409782477908.56726,421246074904.2986,15242486726079.84
H_nonSOE,有色金属,63,0.08989398412698413,0.18449221339433128,0.09459822926734716,0.09800009365768819,0.9047619047619048,0.0900550154410051,0.18848037455663563,0.09842535911563054,683822999730.902,702798639161.9315,6947630223299.91
