市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2023,营业收入_2023,归母净利润_2024,利息支出_2024,资产总计_2024,EBI_A_2024,FirmSize_2023,MarketShare_2023_二级行业,HHI_2023_二级行业,AssetTurnover_2023,WorkingCapitalRatio_2023,FixedAssetsRatio_2023,FinancialLeverage_2023,CurrentRatio_2023,CapexRatio_2023,Revenue Growth Rate
CSI,000630.SZ,铜陵有色,材料,有色金属,材料--有色金属--其他金属与采矿--铜,地方国有企业,"78,245,124,732.45","136,535,062,112.47","2,808,595,667.89","553,908,195.56","80,944,491,696.95",0.041541,25.083112,0.078795,0.159476,1.954958,0.220046,0.360623,0.495217,1.716717,0.035157,12.8512
CSI,000651.SZ,格力电器,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,公众企业,"368,053,902,576.37","201,865,081,894.26","32,184,570,372.28","-3,300,417,558.96","368,031,704,522.86",0.078483,26.631495,0.213848,0.290093,0.558349,0.073788,0.110276,0.672205,1.135126,0.014742,7.0684
CSI,000661.SZ,长春高新,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,地方国有企业,"30,743,650,000.00","14,566,040,000.00","2,583,059,000.00","37,225,000.00","31,051,118,000.00",0.084386,24.148949,0.024278,0.216978,0.513149,0.434749,0.220367,0.185775,3.785057,0.068203,16.3345
CSI,000708.SZ,中信特钢,材料,钢铁Ⅱ,材料--钢铁Ⅱ--钢铁Ⅲ--钢铁Ⅳ,中央国有企业,"116,506,605,547.44","113,274,938,096.98","5,125,627,037.63","812,782,921.61","111,043,379,345.44",0.053478,25.481214,0.215568,0.490176,1.092959,0.014667,0.464756,0.642643,1.034493,0.017144,15.8674
CSI,000725.SZ,京东方A,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,地方国有企业,"419,187,099,795.00","173,410,460,030.00","5,323,248,974.00","1,224,387,370.00","429,978,221,541.00",0.015228,26.761583,0.090613,0.108206,0.413005,0.126493,0.572636,0.528137,1.588068,0.059181,-2.1046
CSI,000768.SZ,中航西飞,工业,国防军工,工业--国防军工--航空航天与国防Ⅲ--航空航天,中央国有企业,"80,920,781,039.43","39,994,743,495.78","1,023,435,524.55","-132,241,221.51","73,810,707,203.02",0.012074,25.116737,0.247662,0.247277,0.490449,0.034391,0.111253,0.758470,1.044253,0.014477,7.5916
CSI,000776.SZ,广发证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,公众企业,"682,181,679,000.00",,"9,636,830,000.00","10,225,907,000.00","758,745,109,000.00",0.026178,27.248562,,0.448006,,,0.004735,0.793786,,0.001380,
CSI,000786.SZ,北新建材,材料,建材Ⅱ,材料--建材Ⅱ--建材Ⅲ--建材Ⅳ,中央国有企业,"30,660,627,191.82","22,186,609,676.07","3,646,942,470.40","73,810,131.21","35,139,481,982.58",0.105885,24.146245,0.124756,0.650954,0.748723,0.217618,0.463646,0.225985,2.188839,0.037909,11.3011
CSI,000792.SZ,盐湖股份,材料,化工,材料--化工--农用化工--化肥与农用药剂,中央国有企业,"46,407,287,224.03","20,339,035,095.08","4,663,116,528.38","-148,225,180.31","45,782,850,934.85",0.098615,24.560722,0.024829,0.215825,0.460211,0.452081,0.196388,0.252473,3.233780,0.020319,-30.2665
CSI,000807.SZ,云铝股份,材料,有色金属,材料--有色金属--其他金属与采矿--铝,中央国有企业,"39,309,705,821.93","42,311,719,918.81","4,411,670,800.53","23,060,223.52","41,901,504,028.87",0.105837,24.394737,0.024418,0.159476,1.079805,0.096094,0.600554,0.255987,1.620727,0.018647,-12.0360
CSI,000858.SZ,五粮液,日常消费,食品饮料,日常消费--食品饮料--饮料--白酒与葡萄酒,地方国有企业,"165,432,981,684.75","70,740,371,688.77","31,853,172,533.98","-2,833,530,840.46","188,252,218,704.17",0.154153,25.831832,0.055907,0.100594,0.444701,0.692118,0.065353,0.199982,4.503309,0.017876,11.8958
CSI,000876.SZ,新希望,日常消费,食品饮料,日常消费--食品饮料--食品--农产品,民营企业,"129,610,605,533.07","141,461,738,075.63","473,599,068.10","1,804,175,384.46","117,913,645,385.32",0.019317,25.587800,0.111800,0.100594,1.062466,-0.184926,0.416314,0.722782,0.565086,0.027966,0.1347
CSI,000895.SZ,双汇发展,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,外资企业,"36,675,370,401.01","59,556,364,927.35","4,989,048,074.60","137,975,581.96","37,285,159,827.29",0.137508,24.325371,0.047068,0.100594,1.629731,0.064369,0.489621,0.423420,1.168436,0.065757,-4.5391
CSI,000938.SZ,紫光股份,信息技术,硬件设备,信息技术--硬件设备--电脑与外围设备--电脑硬件、储存设备及电脑周边,公众企业,"87,264,489,000.00","77,538,386,000.00","1,572,434,000.00","857,978,000.00","88,814,024,000.00",0.027365,25.192209,0.040516,0.108206,0.961032,0.278634,0.014162,0.541134,1.618219,0.010778,5.1177
CSI,000963.SZ,华东医药,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理产品经销商,民营企业,"33,509,361,816.98","40,391,192,251.04","3,512,104,678.06","22,264,685.91","37,879,046,367.15",0.093307,24.235091,0.364062,0.277070,1.248538,0.229610,0.150802,0.355933,1.712242,0.047945,7.6919
CSI,000975.SZ,山金国际,材料,有色金属,材料--有色金属--贵金属--黄金,地方国有企业,"16,298,949,000.00","8,094,837,000.00","2,179,961,000.00","50,737,000.00","18,189,090,000.00",0.122639,23.514366,0.004672,0.159476,0.498719,0.220944,0.191747,0.179785,2.496480,0.037722,-1.3259
CSI,000977.SZ,浪潮信息,信息技术,硬件设备,信息技术--硬件设备--电脑与外围设备--电脑硬件、储存设备及电脑周边,地方国有企业,"48,119,624,861.79","65,712,580,662.42","2,291,764,648.21","-335,008,121.30","71,191,039,667.42",0.027486,24.596956,0.034337,0.108206,1.474483,0.481204,0.045664,0.620018,2.088979,0.006379,-5.4907
CSI,000983.SZ,山西焦煤,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,地方国有企业,"93,603,512,358.87","52,594,663,415.38","3,108,028,389.69","640,396,035.42","109,949,187,629.70",0.034092,25.262334,0.061179,0.263234,0.555554,0.020376,0.421542,0.484602,1.076753,0.022016,-14.8930
CSI,000999.SZ,华润三九,医疗保健,医药生物,医疗保健--医药生物--制药--中药,中央国有企业,"40,148,455,933.08","24,464,049,832.02","3,367,888,968.20","-24,191,376.44","40,081,972,320.77",0.083421,24.415850,0.040776,0.216978,0.727326,0.238491,0.159934,0.395696,1.739557,0.021351,36.8817
CSI,001391.SZ,国货航,工业,交通运输,工业--交通运输--航空运输--航空货运与物流,中央国有企业,"22,822,973,085.00","14,860,184,017.00","1,953,257,457.00","-42,086,328.00","27,618,399,131.00",0.069199,23.851033,0.012225,0.114556,0.674444,0.251862,0.558371,0.138159,2.969242,0.103475,-35.4081
CSI,001965.SZ,招商公路,工业,交通运输,工业--交通运输--交通基础设施--公路与铁路,中央国有企业,"157,482,240,634.00","9,666,489,110.08","5,322,235,002.26","1,719,972,397.54","159,169,493,582.77",0.044243,25.782579,0.007952,0.114556,0.070969,-0.017386,0.017005,0.478429,0.840921,0.003422,17.2273
CSI,001979.SZ,招商蛇口,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,中央国有企业,"908,508,499,680.74","168,852,120,463.38","4,038,571,564.37","1,942,659,762.13","860,308,816,014.37",0.006952,27.535070,0.172760,0.375540,0.188138,0.261897,0.013860,0.673431,1.558504,0.007254,-3.6331
CSI,002001.SZ,新和成,医疗保健,医药生物,医疗保健--医药生物--制药--西药,民营企业,"39,156,246,864.67","14,949,807,015.52","5,868,545,988.62","178,047,841.65","42,989,132,470.97",0.140654,24.390826,0.024918,0.216978,0.386181,0.159962,0.599699,0.363583,2.023047,0.113533,-5.4233
CSI,002027.SZ,分众传媒,通讯服务,传媒,通讯服务--传媒--媒体--广告,外资企业,"24,361,016,948.69","11,667,863,413.54","5,155,394,136.42","-18,074,726.18","22,798,594,966.48",0.225335,23.916250,0.357380,0.350570,0.470480,0.242574,0.020865,0.259429,2.135801,0.011219,26.1851
CSI,002028.SZ,思源电气,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,"18,650,704,000.00","12,460,028,000.00","2,049,070,000.00","7,810,000.00","23,415,757,000.00",0.087842,23.649150,0.008336,0.112299,0.725237,0.347697,0.092812,0.428123,1.854621,0.039287,19.0638
CSI,002049.SZ,紫光国微,信息技术,半导体,信息技术--半导体--半导体产品--集成电路,公众企业,"17,533,863,456.61","7,491,550,874.53","1,179,318,545.51","-50,384,237.05","17,319,762,346.06",0.065182,23.587400,0.052386,0.109637,0.455931,0.579199,0.030533,0.331048,3.580914,0.014275,6.2953
CSI,002050.SZ,三花智控,工业,机械,工业--机械--机械Ⅲ--工业机械,民营企业,"31,890,585,000.00","24,557,802,000.00","3,099,165,000.00","132,384,000.00","36,354,749,000.00",0.088889,24.185577,0.030156,0.188674,0.820620,0.258782,0.289563,0.433572,1.698266,0.086090,15.6342
CSI,002074.SZ,国轩高科,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,"93,592,652,122.38","31,371,483,934.73","1,206,790,129.59","842,650,250.38","107,839,685,095.13",0.019005,25.262218,0.020989,0.112299,0.377469,-0.031379,0.402569,0.719039,0.935264,0.140285,37.0485
CSI,002142.SZ,宁波银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,"2,711,662,000,000.00","60,993,000,000.00","27,127,000,000.00",,"3,125,232,000,000.00",,28.628583,0.060268,0.125159,0.024024,,0.003361,0.925429,,0.001367,6.2374
CSI,002179.SZ,中航光电,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,中央国有企业,"35,569,904,322.27","19,957,739,780.68","3,354,288,683.06","-96,169,299.72","41,246,813,453.82",0.078991,24.294766,0.010429,0.108206,0.592388,0.424570,0.176172,0.381093,2.208320,0.067295,26.5602
CSI,002230.SZ,科大讯飞,信息技术,软件服务,信息技术--软件服务--软件--应用软件,民营企业,"37,831,122,978.15","19,523,881,437.30","560,162,663.16","134,760,518.04","41,478,899,803.20",0.016754,24.356398,0.217518,0.139728,0.552378,0.219194,0.148948,0.531285,1.642439,0.107897,4.3605
CSI,002236.SZ,大华股份,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子设备和仪器,民营企业,"52,881,927,214.00","31,942,531,439.72","2,905,728,684.03","-389,890,980.61","52,735,912,081.82",0.047706,24.691327,0.016691,0.108206,0.644426,0.468060,0.112435,0.321430,2.517571,0.027342,5.1513
CSI,002241.SZ,歌尔股份,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--消费电子产品,民营企业,"73,744,409,441.15","98,329,857,430.85","2,665,044,826.06","70,707,836.97","82,706,773,086.83",0.033078,25.023871,0.104167,0.290093,1.303066,0.089486,0.330557,0.572475,1.197328,0.094242,-6.0190
CSI,002252.SZ,上海莱士,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,集体企业,"31,928,453,993.18","7,926,266,725.16","2,193,293,367.26","-34,684,325.11","33,631,225,254.06",0.064185,24.186763,0.013211,0.216978,0.254102,0.201405,0.045424,0.071367,3.864924,0.014119,21.3008
CSI,002304.SZ,洋河股份,日常消费,食品饮料,日常消费--食品饮料--饮料--白酒与葡萄酒,地方国有企业,"69,792,287,455.91","27,857,031,959.16","6,673,388,602.12","-610,889,994.14","67,345,265,219.62",0.090021,24.968789,0.022016,0.100594,0.404439,0.506631,0.096901,0.254218,3.058650,0.015928,8.3232
CSI,002311.SZ,海大集团,日常消费,食品饮料,日常消费--食品饮料--食品--农产品,民营企业,"44,746,735,775.61","115,978,614,096.71","4,503,995,518.39","369,711,343.72","48,140,586,659.70",0.101239,24.524284,0.091660,0.100594,2.606714,0.055218,0.381740,0.532674,1.134032,0.074939,10.8865
CSI,002352.SZ,顺丰控股,工业,交通运输,工业--交通运输--航空运输--航空货运与物流,民营企业,"221,490,655,000.00","258,409,403,000.00","10,170,427,000.00","2,373,319,000.00","213,824,213,000.00",0.058664,26.123646,0.212587,0.114556,1.179054,0.076757,0.271363,0.533688,1.229776,0.056309,-3.2224
CSI,002371.SZ,北方华创,信息技术,半导体,信息技术--半导体--半导体材料与设备--半导体材料与设备Ⅳ,地方国有企业,"53,624,552,279.13","21,912,335,524.75","5,621,189,109.03","59,708,499.95","65,708,880,828.22",0.086456,24.705273,0.153225,0.109637,0.455672,0.356981,0.100324,0.537063,2.003141,0.036923,50.5706
CSI,002384.SZ,东山精密,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,民营企业,"43,808,753,000.00","33,651,205,000.00","1,085,641,000.00","445,902,000.00","45,573,749,000.00",0.033606,24.503099,0.017584,0.108206,0.799640,0.100860,0.345044,0.584778,1.245103,0.079136,6.9158
CSI,002415.SZ,海康威视,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子设备和仪器,中央国有企业,"138,848,007,548.55","88,635,215,476.99","11,977,327,023.54","-114,817,493.16","132,016,200,156.14",0.089856,25.656646,0.046315,0.108206,0.686878,0.495065,0.113908,0.408248,2.547740,0.029153,7.3268
CSI,002422.SZ,科伦药业,医疗保健,医药生物,医疗保健--医药生物--制药--西药,民营企业,"36,454,901,140.00","21,151,202,709.00","2,935,892,103.00","66,179,387.00","37,316,259,482.00",0.080449,24.319342,0.035255,0.216978,0.599411,0.227594,0.323544,0.368656,1.830264,0.048531,12.5842
CSI,002459.SZ,晶澳科技,工业,电气设备,工业--电气设备--电气设备Ⅲ--光伏设备,民营企业,"106,589,468,000.00","81,556,177,000.00","-4,655,944,000.00","1,061,947,000.00","112,958,014,000.00",-0.031817,25.392251,0.054564,0.112299,0.911113,-0.010639,0.441232,0.643453,0.977439,0.167729,12.1094
CSI,002460.SZ,赣锋锂业,材料,有色金属,材料--有色金属--其他金属与采矿--金属非金属,民营企业,"91,697,901,000.00","32,812,017,000.00","-2,068,512,000.00","1,090,748,000.00","100,832,297,000.00",-0.009697,25.241765,0.018936,0.159476,0.384086,0.086295,0.258343,0.429476,1.390360,0.094289,-20.6877
CSI,002463.SZ,沪电股份,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,外资企业,"16,035,481,000.00","8,938,309,000.00","2,587,237,000.00","120,348,000.00","21,179,935,000.00",0.127837,23.498070,0.004671,0.108206,0.626441,0.175741,0.265853,0.386534,1.561063,0.050542,8.0603
CSI,002466.SZ,天齐锂业,材料,有色金属,材料--有色金属--其他金属与采矿--金属非金属,民营企业,"74,969,069,000.00","40,448,303,000.00","-8,727,021,000.00","600,534,000.00","69,556,579,000.00",-0.116833,25.040341,0.023343,0.159476,0.548351,0.172719,0.264280,0.253617,2.944267,0.059264,0.6955
CSI,002475.SZ,立讯精密,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,外资企业,"161,992,100,000.00","231,905,460,000.00","13,365,651,000.00","1,462,653,000.00","223,827,586,000.00",0.066249,25.810813,0.121178,0.108206,1.494350,0.119716,0.295098,0.566122,1.259143,0.070296,8.5943
CSI,002493.SZ,荣盛石化,材料,化工,材料--化工--基础化工--商品化工,民营企业,"374,918,440,311.68","302,163,956,684.61","724,484,686.45","7,131,339,847.35","377,845,944,183.98",0.020791,26.649974,0.368869,0.215825,0.819421,-0.164662,0.697539,0.747495,0.596668,0.087068,11.0554
CSI,002594.SZ,比亚迪,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,"679,547,670,000.00","602,315,354,000.00","40,254,346,000.00","2,093,781,000.00","783,355,855,000.00",0.054060,27.244693,0.286252,0.222276,1.026608,-0.223009,0.390263,0.778585,0.665955,0.179669,42.0352
CSI,002600.SZ,领益智造,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,民营企业,"37,367,171,000.00","34,154,017,000.00","1,755,226,000.00","304,163,000.00","45,193,486,000.00",0.045568,24.344058,0.017847,0.108206,0.927009,0.157312,0.324892,0.510782,1.437155,0.061071,-0.3513
CSI,002601.SZ,龙佰集团,材料,化工,材料--化工--基础化工--商品化工,民营企业,"63,817,240,694.66","26,402,498,736.94","2,168,585,326.01","700,629,038.56","66,200,879,676.09",0.043341,24.879289,0.032231,0.215825,0.429298,-0.101772,0.442899,0.607869,0.755962,0.046080,10.5738
CSI,002625.SZ,光启技术,工业,国防军工,工业--国防军工--航空航天与国防Ⅲ--航空航天,民营企业,"9,778,783,862.03","1,478,749,102.19","651,967,766.93","-166,242,678.24","9,919,567,934.64",0.048966,23.003481,0.009157,0.247277,0.155816,0.707696,0.132734,0.098049,10.260242,0.043758,28.2924
CSI,002648.SZ,卫星化学,材料,化工,材料--化工--基础化工--商品化工,民营企业,"64,581,962,271.67","41,343,408,437.19","6,071,835,708.47","1,024,572,403.49","68,305,210,214.96",0.103893,24.891201,0.050470,0.215825,0.683546,0.012670,0.440406,0.605256,1.068679,0.037261,11.9756
CSI,002709.SZ,天赐材料,材料,化工,材料--化工--多元化工Ⅲ--特种化工,民营企业,"23,976,871,000.00","15,404,640,000.00","483,930,000.00","228,158,000.00","23,953,390,000.00",0.029728,23.900355,0.018805,0.215825,0.622312,0.166490,0.402704,0.433635,1.671551,0.129395,-30.4816
CSI,002714.SZ,牧原股份,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,民营企业,"195,404,553,902.24","110,860,727,714.40","17,881,260,485.27","3,177,468,228.97","187,648,723,830.92",0.112224,25.998338,0.087615,0.100594,0.570929,-0.159035,0.585753,0.621111,0.671703,0.087079,-11.0559
CSI,002736.SZ,国信证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,"462,960,169,833.37",,"8,216,853,230.62","6,262,149,961.26","501,506,043,611.99",0.028871,26.860907,,0.448006,,,0.005285,0.761406,,0.000897,
CSI,002916.SZ,深南电路,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,中央国有企业,"22,606,867,760.88","13,423,769,293.61","1,877,565,481.01","46,765,939.29","25,302,247,864.46",0.076054,23.841520,0.007014,0.108206,0.619557,0.096065,0.565125,0.416686,1.338012,0.143748,-3.4634
CSI,002920.SZ,德赛西威,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车零配件--汽车零配件与设备,公众企业,"18,014,086,000.00","21,908,003,000.00","2,004,875,000.00","33,129,000.00","21,483,325,000.00",0.094864,23.614420,0.010412,0.222276,1.379155,0.274923,0.128746,0.552565,1.567771,0.061456,47.2830
CSI,002938.SZ,鹏鼎控股,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,公众企业,"42,278,162,758.58","31,828,078,096.97","3,620,351,391.33","-736,342,413.09","44,542,561,839.93",0.064747,24.467537,0.016631,0.108206,0.785092,0.210127,0.415678,0.298091,1.750349,0.083070,-11.6872
CSI,003816.SZ,中国广核,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--独立电力生产商与能源贸易商,中央国有企业,"415,250,356,776.35","82,548,643,150.32","10,813,873,224.82","5,524,691,866.40","425,400,654,520.48",0.038407,26.752147,0.071651,0.121904,0.200296,-0.011078,0.729698,0.601917,0.940557,0.034307,-0.3305
CSI,300014.SZ,亿纬锂能,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,"94,355,339,000.00","48,783,587,000.00","4,075,586,000.00","635,072,000.00","100,890,625,000.00",0.046691,25.270334,0.032638,0.112299,0.548151,-0.011110,0.378586,0.597211,0.972292,0.053028,34.7911
CSI,300015.SZ,爱尔眼科,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理设施,民营企业,"30,186,619,000.00","20,367,157,000.00","3,556,056,000.00","255,561,000.00","33,255,307,000.00",0.114617,24.130665,0.183577,0.277070,0.717590,0.138298,0.204041,0.336635,1.694494,0.048356,26.7771
CSI,300033.SZ,同花顺,信息技术,软件服务,信息技术--软件服务--软件--应用软件,民营企业,"9,844,860,690.35","3,505,880,071.78","1,823,266,690.03","-205,924,675.68","10,976,501,567.53",0.147346,23.010215,0.039059,0.139728,0.371535,0.594116,0.124394,0.256531,3.420993,0.020430,-0.1736
CSI,300059.SZ,东方财富,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,民营企业,"239,578,320,552.16","3,792,918,115.83","9,610,120,743.64","-150,760,107.50","306,369,357,347.30",0.030876,26.202146,0.558497,0.448006,0.016803,0.275031,0.013634,0.699627,1.439043,0.002182,-69.3577
CSI,300122.SZ,智飞生物,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,"50,232,190,314.35","52,679,017,545.40","2,018,478,513.91","109,338,094.53","49,909,613,835.40",0.042633,24.639922,0.087805,0.216978,1.194049,0.486292,0.101198,0.372791,2.350596,0.022579,38.3124
CSI,300124.SZ,汇川技术,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,"48,957,564,000.00","30,392,392,000.00","4,285,493,000.00","161,645,000.00","57,178,824,000.00",0.077776,24.614220,0.020333,0.112299,0.689411,0.237014,0.140637,0.489333,1.590701,0.030816,32.8116
CSI,300251.SZ,光线传媒,通讯服务,传媒,通讯服务--传媒--娱乐--电影和娱乐,民营企业,"9,932,219,881.11","1,543,780,055.44","292,015,861.99","-27,363,033.16","9,730,530,127.81",0.027198,23.019050,0.047285,0.350570,0.162503,0.348565,0.002082,0.125425,4.217566,0.000392,104.9439
CSI,300274.SZ,阳光电源,工业,电气设备,工业--电气设备--电气设备Ⅲ--光伏设备,民营企业,"82,876,505,000.00","72,159,253,000.00","11,036,279,000.00","391,866,000.00","115,073,771,000.00",0.099311,25.140617,0.048277,0.112299,0.998717,0.281707,0.097508,0.644598,1.508238,0.033076,79.8827
