市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2018,营业收入_2018,归母净利润_2019,利息支出_2019,资产总计_2019,EBI_A_2019,FirmSize_2018,MarketShare_2018_二级行业,HHI_2018_二级行业,AssetTurnover_2018,WorkingCapitalRatio_2018,FixedAssetsRatio_2018,FinancialLeverage_2018,CurrentRatio_2018,CapexRatio_2018,Revenue Growth Rate
CSI,600926.SH,杭州银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,9.21056E+11,16923034000,6602123000,,1.02407E+12,,27.54878679,0.022536215,0.14249181,0.019292161,,0.001609001,0.93793583,,0.000938402,20.8959
CSI,601077.SH,渝农商行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,9.50618E+11,,9759893000,21763951000,1.03023E+12,0.030598834,27.58037818,,0.14249181,,,0.0050931,0.924103205,,0.00062198,
CSI,601319.SH,中国人保,金融,非银金融,金融--非银金融--保险--财产与意外伤害保险,中央国有企业,1.03164E+12,,22135000000,5807000000,1.13323E+12,0.024656976,27.66216604,,0.46813835,,,0.02498752,0.800025203,,0.004959118,
CSI,600028.SH,中国石化,能源,石油石化,能源--石油石化--石油天然气--综合性石油天然气,中央国有企业,1.59231E+12,2.82561E+12,57465000000,17003000000,1.75507E+12,0.042430192,28.09620565,0.515629105,0.452070271,1.772760125,-0.038295355,0.473981792,0.462079573,0.892093053,0.06469477,22.8276
CSI,601825.SH,沪农商行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,8.33713E+11,19950513000,8845647000,,9.29938E+11,,27.44915476,0.026567875,0.14249181,0.024392804,,0.007209036,0.922273463,,0.000853271,12.4249
CSI,601800.SH,中国交建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,9.60476E+11,4.88666E+11,20094000000,13834000000,1.1204E+12,0.030282042,27.59069483,0.120098678,0.178025019,0.539853864,0.001700199,0.058684444,0.750454983,1.003403012,0.04009158,6.2163
CSI,601186.SH,中国铁建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,9.17671E+11,7.30123E+11,20197378000,6693276000,1.08124E+12,0.024870217,27.54510432,0.179441198,0.178025019,0.839435107,0.057684202,0.059639027,0.774063963,1.088617697,0.035240302,7.2163
CSI,601390.SH,中国中铁,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,9.42513E+11,7.40383E+11,23678000000,8060000000,1.05604E+12,0.030053757,27.57181555,0.181962771,0.178025019,0.828894418,0.031368268,0.068632475,0.764479641,1.047495883,0.020089909,7.493
CSI,600048.SH,保利发展,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,中央国有企业,8.46494E+11,1.78391E+11,27959019793,4604619675,1.03321E+12,0.031517,27.46436886,0.31565396,0.396279334,0.231234939,0.37990177,0.006463865,0.779686125,1.722829263,0.000713354,32.9787
CSI,601336.SH,新华保险,金融,非银金融,金融--非银金融--保险--人寿与健康保险,中央国有企业,7.33929E+11,,14559000000,1042000000,8.7897E+11,0.017749184,27.32167813,,0.46813835,,,0.016069674,0.910623507,,0.010635906,
CSI,000617.SZ,中油资本,金融,非银金融,金融--非银金融--金融服务--特殊金融服务,中央国有企业,8.91406E+11,417995506.5,7792586364,170572747.1,9.3338E+11,0.00853153,27.51606573,0.027595998,0.46813835,0.000475778,-0.137546627,0.011885385,0.840365386,0.830598802,0.003486072,119.3021
CSI,600030.SH,中信证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,6.53133E+11,,12228610000,11212466000,7.91722E+11,0.029607695,27.20504619,,0.46813835,,,0.012319446,0.759878059,,0.000688785,
CSI,601669.SH,中国电建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,7.13253E+11,2.9209E+11,7239365377,10613495264,8.13228E+11,0.021953092,27.29310223,0.071786436,0.178025019,0.453133935,-0.01854785,0.153011793,0.799690811,0.96258388,0.081485557,10.823
CSI,600104.SH,上汽集团,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,地方国有企业,7.8277E+11,8.80163E+11,25603384202,2025928206,8.49333E+11,0.03253059,27.38610456,0.591110538,0.376606004,1.168639891,0.049890403,0.115023003,0.636265723,1.094256631,0.040848718,3.5369
CSI,601838.SH,成都银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,4.92285E+11,11509376000,5550900000,,5.58386E+11,,26.92232358,0.015326907,0.14249181,0.024836151,,0.002083582,0.936467549,,0.000274739,20.1119
CSI,600941.SH,中国移动,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,1.53591E+12,6.70907E+11,1.06641E+11,3239000000,1.62924E+12,0.067442489,28.06014416,0.500605614,0.376451505,0.438784797,0.039532264,0.480937034,0.312584071,1.127989578,0.127067341,0.3824
CSI,601688.SH,华泰证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,3.68666E+11,,9001644000,6561019000,5.62181E+11,0.027682673,26.63315658,,0.46813835,,,0.009624306,0.715868456,,0.002589469,
CSI,601211.SH,国泰海通,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,4.36729E+11,,8637037000,7403450000,5.59314E+11,0.028678844,26.80257889,,0.46813835,,,0.009346769,0.693921476,,0.002102789,
CSI,001979.SZ,招商蛇口,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,中央国有企业,4.23221E+11,79953634063,16033175796,5021682731,6.17688E+11,0.034086554,26.77116139,0.141473583,0.396279334,0.211561663,0.292567645,0.010202086,0.742776076,1.536916159,0.006545233,15.428
CSI,601728.SH,中国电信,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,6.63382E+11,3.77124E+11,20517000000,4090000000,7.03131E+11,0.034996324,27.22061683,0.281395769,0.376451505,0.56942599,-0.280253308,0.715182203,0.481295845,0.281959679,0.126405299,2.9749
CSI,601618.SH,中国中冶,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,4.38916E+11,2.89535E+11,6599712000,4167976000,4.58506E+11,0.023484279,26.80757353,0.071158446,0.178025019,0.678479116,0.096500586,0.070059014,0.766083987,1.142580396,0.012747792,18.6618
CSI,600938.SH,中国海油,能源,石油石化,能源--石油石化--石油天然气--石油天然气勘探与生产,中央国有企业,6.78779E+11,2.19103E+11,61045000000,3045000000,7.57731E+11,0.084581468,27.24356143,0.039982787,0.452070271,0.338122435,0.176552309,0.600102537,0.385123877,2.706101762,0.07465611,21.2255
CSI,601868.SH,中国能建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,3.89386E+11,2.24034E+11,5078524000,4355663000,4.2167E+11,0.022373373,26.68783575,0.055060571,0.178025019,0.611053387,0.080332028,0.089422698,0.755605049,1.138216335,0.041483933,-4.41
CSI,000166.SZ,申万宏源,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.47725E+11,,5735413000,7807128000,3.88537E+11,0.034855192,26.57467788,,0.46813835,,,0.003951223,0.79525222,,0.000749713,
CSI,000776.SZ,广发证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,公众企业,3.89106E+11,,7538921000,7434170000,3.94391E+11,0.037965087,26.6871175,,0.46813835,,,0.006244605,0.772223542,,0.00166165,
CSI,600011.SH,华能国际,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,4.19903E+11,1.69551E+11,766345000,10762718000,4.2825E+11,0.026921334,26.76329031,0.285447759,0.148389593,0.415314426,-0.181963664,0.671729097,0.72345617,0.447151161,0.04931611,11.2103
CSI,600999.SH,招商证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.04931E+11,,7282381000,6393610000,3.81772E+11,0.035822415,26.44335039,,0.46813835,,,0.005341515,0.73504684,,0.001512931,
CSI,601995.SH,中金公司,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,2.75421E+11,,4238719317,5895513419,3.44971E+11,0.029377036,26.341565,,0.46813835,,,0.002168347,0.846138068,,0.001625359,
CSI,601985.SH,中国核电,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,3.23481E+11,38790291186,4612558850,7006645806,3.47639E+11,0.033423197,26.50240634,0.065305579,0.148389593,0.123797436,-0.015956505,0.849558327,0.741652254,0.86858063,0.071637094,16.6043
CSI,003816.SZ,中国广核,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--独立电力生产商与能源贸易商,中央国有企业,3.68556E+11,50827919184,9465700356,7996857032,3.87975E+11,0.045009464,26.63285761,0.085571585,0.148389593,0.139621345,-0.014209997,0.774577497,0.693056818,0.913613736,0.045123692,11.383
CSI,600795.SH,国电电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.72511E+11,64487113417,1868693329,9454253879,3.64848E+11,0.03103471,26.33094615,0.108567586,0.148389593,0.235939416,-0.20008333,0.824503098,0.738424424,0.254622885,0.046610381,8.9305
CSI,601881.SH,中国银河,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,2.51363E+11,,5228429000,6035711000,3.15666E+11,0.035683743,26.2501651,,0.46813835,,,0.001450076,0.736087713,,0.005342176,
CSI,600050.SH,中国联通,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,5.41762E+11,2.89487E+11,4982083711,717430307,5.64231E+11,0.010101391,27.01809315,0.216004559,0.376451505,0.51908301,-0.254483315,0.707287713,0.414982728,0.355129441,0.104885955,5.8273
CSI,600029.SH,南方航空,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.46949E+11,1.38064E+11,2640000000,5845000000,3.06928E+11,0.02764492,26.23244767,0.158517157,0.111099702,0.59297309,-0.24140612,0.844235044,0.682246132,0.287643242,0.097534309,13.2851
CSI,601066.SH,中信建投,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,1.95082E+11,,5501688000,4683906000,2.8567E+11,0.035655152,25.99668742,,0.46813835,,,0.002313772,0.754650249,,0.000886113,
CSI,601766.SH,中国中车,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,中央国有企业,3.57523E+11,2.14522E+11,11794929000,1131836000,3.83572E+11,0.03370097,26.60246567,0.380955658,0.247583643,0.585569598,0.110528546,0.182542147,0.581328737,1.209801974,0.025459091,3.6115
CSI,600115.SH,中国东航,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.39017E+11,1.15278E+11,3192000000,5170000000,2.85185E+11,0.029321318,26.19980052,0.13235558,0.111099702,0.491859096,-0.239029023,0.753519624,0.742273562,0.218055403,0.045402628,12.4938
CSI,600958.SH,东方证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,2.2687E+11,,2435080000,5195473000,2.62971E+11,0.02901666,26.14764156,,0.46813835,,,0.00986279,0.769592598,,0.001840488,
CSI,000725.SZ,京东方A,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,地方国有企业,3.04028E+11,96330258809,1918643871,2525136209,3.40412E+11,0.013054115,26.44038726,0.083290852,0.161142974,0.34395235,0.123225909,0.607117725,0.604124939,1.602046183,0.179327091,3.4784
CSI,000333.SZ,美的集团,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,民营企业,2.63701E+11,2.58047E+11,24211222000,880703000,3.01955E+11,0.083098111,26.29808228,0.391774195,0.316386385,1.008375215,0.198931064,0.092964453,0.649396608,1.402809735,0.021281102,7.8361
CSI,601919.SH,中远海控,工业,交通运输,工业--交通运输--海上运输Ⅲ--海上运输Ⅳ,中央国有企业,2.28144E+11,1.20342E+11,6690106000,5462722000,2.62224E+11,0.046345211,26.15324199,0.1381701,0.111099702,0.666100324,-0.126402542,0.505757923,0.752993999,0.675445454,0.08717098,33.1234
CSI,601111.SH,中国国航,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.43657E+11,1.36774E+11,6420294000,4948928000,2.94206E+11,0.038643697,26.21902778,0.157036515,0.111099702,0.570723639,-0.200337972,0.704525554,0.587543188,0.327076743,0.037507993,12.6987
CSI,000651.SZ,格力电器,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,公众企业,2.51234E+11,1.96381E+11,24696641369,1598276259,2.82972E+11,0.092924045,26.24965124,0.298151282,0.316386385,0.842472655,0.167273524,0.079758726,0.630962952,1.266509324,0.015274791,33.7989
CSI,002736.SZ,国信证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,2.11814E+11,9939965250,4910187206,4331291482,2.24644E+11,0.041138271,26.07897259,0.656234941,0.46813835,0.048316572,,0.006662496,0.751369989,,0.001616045,
CSI,000338.SZ,潍柴动力,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,地方国有企业,2.05276E+11,1.59256E+11,9104955354,1233361936,2.36832E+11,0.043652595,26.04762303,0.282812533,0.247583643,0.806533158,0.094937857,0.157359438,0.696704841,1.219918367,0.017944605,5.0712
CSI,601898.SH,中煤能源,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,中央国有企业,2.64566E+11,1.0414E+11,6197168000,4882121000,2.72469E+11,0.040662582,26.30135748,0.199924039,0.3281903,0.40562245,-0.051643698,0.498581841,0.582205584,0.802290686,0.035635828,27.7595
CSI,601788.SH,光大证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,2.05779E+11,,567945000,4362845000,2.0409E+11,0.024159839,26.0500688,,0.46813835,,,0.003887874,0.763057231,,0.001100433,
CSI,600027.SH,华电国际,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.27496E+11,87419418000,3385324000,4956059000,2.32164E+11,0.035928784,26.15039902,0.147175376,0.148389593,0.391599295,-0.218739097,0.773628096,0.700030648,0.341196999,0.07580338,11.4135
CSI,600886.SH,国投电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.20708E+11,40049719005,4755460882,4873610845,2.24722E+11,0.042848909,26.1201075,0.067425895,0.148389593,0.18671361,-0.080609047,0.838680884,0.682009567,0.494120103,0.046417675,28.8625
CSI,600019.SH,宝钢股份,材料,钢铁Ⅱ,材料--钢铁Ⅱ--钢铁Ⅲ--钢铁Ⅳ,中央国有企业,3.35141E+11,3.03156E+11,12423230252,2437636362,3.39633E+11,0.043755661,26.537816,0.792700029,0.659924097,0.884642307,-0.039430299,0.472887343,0.435326289,0.900867436,0.038072477,5.5509
CSI,600900.SH,长江电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.95497E+11,49925463964,21543493636,5200957545,2.96483E+11,0.090205718,26.41192448,0.084052252,0.148389593,0.167846247,-0.160212281,0.827770041,0.517137032,0.16690857,0.010554722,1.703
CSI,601088.SH,中国神华,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,中央国有企业,5.91626E+11,2.64101E+11,41707000000,3067000000,5.63083E+11,0.079515809,27.10614052,0.507010805,0.3281903,0.454082948,0.1857846,0.496824007,0.308960391,1.890858398,0.035385531,6.173
CSI,002493.SZ,荣盛石化,材料,化工,材料--化工--基础化工--商品化工,民营企业,1.21415E+11,91261231823,2206876649,823696757.6,1.82587E+11,0.016597995,25.52248191,0.344087514,0.192081294,0.994841655,-0.18813731,0.657158883,0.705318377,0.584373337,0.306201837,27.0856
CSI,600346.SH,恒力石化,能源,石油石化,能源--石油石化--石油天然气--石油天然气炼制和销售,民营企业,1.25242E+11,59742473862,10025179101,3254950018,1.74378E+11,0.076157337,25.55351739,0.010902044,0.452070271,0.824451067,-0.116864136,0.559425541,0.77716554,0.730034992,0.282389653,26.2896
CSI,600061.SH,国投资本,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,1.5546E+11,2317023949,2967503980,282566117.4,1.78109E+11,0.018247698,25.76965111,0.152969556,0.46813835,0.015557602,0.194406843,0.004257833,0.743984221,1.339522257,0.002533673,260.1202
CSI,601377.SH,兴业证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,1.55138E+11,,1762537169,3426184538,1.70575E+11,0.030419013,25.76757969,,0.46813835,,,0.003440996,0.772409906,,0.001628867,
CSI,002594.SZ,比亚迪,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,1.94571E+11,1.21791E+11,1614450000,3487407000,1.95642E+11,0.026077568,25.99406337,0.081793837,0.376606004,0.653611824,-0.00621614,0.254326505,0.688062687,0.989624332,0.076265318,18.6461
CSI,601600.SH,中国铝业,材料,有色金属,材料--有色金属--其他金属与采矿--铝,中央国有企业,2.00876E+11,1.8024E+11,850999000,4863079000,2.03071E+11,0.028138373,26.02595421,0.229574015,0.167062795,0.898902434,-0.078920896,0.528651052,0.663129674,0.787911317,0.034110686,-0.431
CSI,600188.SH,兖矿能源,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,地方国有企业,2.06004E+11,67447104000,9388645000,2751234000,2.10761E+11,0.057600333,26.05115955,0.129482321,0.3281903,0.334462625,0.025388991,0.267689293,0.577458925,1.087754827,0.049390706,28.0509
CSI,600690.SH,海尔智家,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,集体企业,1.68092E+11,1.77594E+11,8206000000,1450000000,1.87454E+11,0.051511304,25.84777729,0.269627928,0.316386385,1.088221868,0.076987602,0.127555148,0.667991338,1.156826389,0.040210123,9.2167
CSI,601138.SH,工业富联,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子制造服务,公众企业,2.00603E+11,4.14922E+11,18606184000,753125000,2.05613E+11,0.094154135,26.02459528,0.35875725,0.161142974,2.376415698,0.308775881,0.040363962,0.6393647,1.483971232,0.018347094,17.2082
CSI,600918.SH,中泰证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,1.3606E+11,,2249463067,3189660835,1.46613E+11,0.037098472,25.63636284,,0.46813835,,,0.007182542,0.758552564,,0.001561921,
CSI,600025.SH,华能水电,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--新能源发电业者,中央国有企业,1.68365E+11,15217449588,5544565706,4498862232,1.6746E+11,0.059975261,25.84940273,0.02561941,0.148389593,0.090486908,-0.206299429,0.893747433,0.72808843,0.19707849,0.045755398,21.3773
CSI,000063.SZ,中兴通讯,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,公众企业,1.29351E+11,85513150000,5147877000,1718187000,1.41202E+11,0.04862578,25.58579354,0.073937963,0.161142974,0.625752608,0.028017735,0.078809841,0.745183733,1.040548723,0.037741351,-21.4144
CSI,300999.SZ,金龙鱼,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,公众企业,1.69421E+11,1.66643E+11,5408025000,553523000,1.70685E+11,0.034927201,25.85565036,0.249503496,0.118716357,1.089615149,0.116694901,0.131842862,0.629690446,1.190791113,0.02501503,10.8698
CSI,000100.SZ,TCL科技,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,公众企业,1.92764E+11,1.12699E+11,2617765000,1958251000,1.64845E+11,0.027759527,25.98473218,0.097443735,0.161142974,0.638415429,0.007638342,0.388598178,0.684216498,1.01867685,0.170147816,1.611
CSI,601901.SH,方正证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,公众企业,1.48222E+11,,1007595632,2523436984,1.36595E+11,0.025850344,25.72197538,,0.46813835,,,0.003585482,0.739135867,,0.001594305,
CSI,601607.SH,上海医药,医疗保健,医药生物,医疗保健--医药生物--制药--西药,地方国有企业,1.26879E+11,1.59084E+11,4080994000,1405213000,1.37026E+11,0.040037592,25.56650233,0.502594113,0.277672488,1.438221312,0.19363372,0.086756652,0.634035975,1.357563694,0.01531411,21.5803
CSI,600010.SH,包钢股份,材料,钢铁Ⅱ,材料--钢铁Ⅱ--钢铁Ⅲ--钢铁Ⅳ,地方国有企业,1.48801E+11,66768121602,667930745,2374267551,1.47087E+11,0.020683039,25.72587357,0.174587004,0.659924097,0.451986254,-0.235444349,0.471268423,0.646037382,0.561392251,0.016541917,24.9189
