市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2020,营业收入_2020,归母净利润_2021,利息支出_2021,资产总计_2021,EBI_A_2021,FirmSize_2020,MarketShare_2020_二级行业,HHI_2020_二级行业,AssetTurnover_2020,WorkingCapitalRatio_2020,FixedAssetsRatio_2020,FinancialLeverage_2020,CurrentRatio_2020,CapexRatio_2020,Revenue Growth Rate
H,2218.HK,安德利果汁,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,民营企业,2224359551,842019695.1,160014984.9,882974.67,2464111599,0.065296539,21.52273487,0.005572254,0.223554903,0.394939733,0.605928188,0.302957895,0.05240539,14.10945244,0.023763272,0.4644
H,2235.HK,微泰医疗-B,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健设备,公众企业,777274000,75277000,-48153000,17000,2329139000,-0.020666864,20.47130348,0.00015527,0.887025699,0.144483247,0.822771635,0.084867112,0.062728201,14.11645507,0.033042402,45.1459
H,2238.HK,广汽集团,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,地方国有企业,1.42861E+11,63156985000,7511030000,425316000,1.54251E+11,0.051450993,25.68513578,0.107701365,0.210639479,0.450599529,0.098695612,0.140508983,0.393019667,1.331421417,0.046097755,5.7829
H,2245.HK,力勤资源,材料,有色金属,材料--有色金属--其他金属与采矿--金属非金属,民营企业,3880442000,7755174000,1099508000,79325000,12281400000,0.09598523,22.0792149,0.008701964,0.229164925,1.872933887,-0.071082366,0.079861263,0.641263804,0.888639295,0.01974105,-17.0342
H,2251.HK,鹰瞳科技-B,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健技术Ⅲ--医疗保健技术Ⅳ,公众企业,435753000,47672000,-142634000,298000,1894177000,-0.075143981,19.89258613,9.83308E-05,0.887025699,0.141224845,0.881235471,0.052169463,0.062657056,16.4229657,0.050287663,56.7385
H,2252.HK,微创机器人-B,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健设备,民营企业,1704354000,,-582921000,5293000,2791884000,-0.206895415,21.25645199,,0.887025699,,0.754621399,0.01572678,0.154253166,6.618597865,0.008807443,
H,2276.HK,康耐特光学,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健用品,民营企业,1444200000,1093164000,183522000,34954000,1811349000,0.120615077,21.09082137,0.002254817,0.887025699,0.775608811,0.34859784,0.236987952,0.65064811,1.964677636,0.035261044,3.2411
H,2281.HK,兴泸水务,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--水务Ⅲ--水务Ⅳ,地方国有企业,7224011000,2521905000,241926358.1,127480091,7073316263,0.052225354,22.70067618,0.004712221,0.183019457,0.386806695,-0.064170722,0.01118686,0.677058631,0.768676606,0.082721635,22.0002
H,2289.HK,创美药业,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理产品经销商,地方国有企业,2799402692,3991710524,23153060.07,41516856.58,2763091522,0.023404913,21.75267191,0.008233511,0.887025699,1.50539394,0.031905022,0.127187276,0.820479947,1.041311406,0.018568877,14.2845
H,2291.HK,心泰医疗,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健设备,民营企业,332510000,148247000,58697000,11545000,1119690000,0.062733435,19.62218049,0.000305782,0.887025699,0.462497914,0.084707227,0.202087155,0.237319178,1.362982628,0.047111365,27.3042
H,2315.HK,百奥赛图-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,2326518000,253542000,-545576000,39425000,2302783000,-0.219799695,21.56763857,0.000675881,0.304321061,0.142882341,0.352102584,0.435412062,0.373208804,3.493943038,0.127409287,49.253
H,2318.HK,中国平安,金融,非银金融,金融--非银金融--保险--多元化保险,公众企业,9.52787E+12,,1.01618E+11,1.51014E+11,1.0142E+13,0.024909421,29.8852423,,0.463612855,,,0.004857959,0.896314181,,0.001049028,
H,2328.HK,中国财险,金融,非银金融,金融--非银金融--保险--财产与意外伤害保险,中央国有企业,6.46801E+11,,22360000000,1386000000,6.82622E+11,0.034786456,27.19530451,,0.463612855,,,0.039772666,0.706198661,,0.01512057,
H,2333.HK,长城汽车,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,1.54011E+11,1.03308E+11,6726093884,471553850.9,1.75408E+11,0.041033744,25.76029305,0.176170068,0.210639479,0.773527156,0.118388922,0.204826293,0.627678121,1.224642324,0.052344057,8.6213
H,2338.HK,潍柴动力,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,地方国有企业,2.7075E+11,1.97491E+11,9254488226,1077691525,2.77044E+11,0.037294307,26.32446235,0.25410509,0.190486512,0.778164528,0.106379349,0.135804241,0.70292418,1.232815663,0.021294992,13.2657
H,2352.HK,东原仁知服务,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,公众企业,785097000,766802000,128720000,1033000,964007000,0.13459757,20.48131783,0.001355607,0.574621299,0.992903504,0.00194753,0.019947854,0.789198023,1.002582308,0.011582008,37.1361
H,2355.HK,宝业集团,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,民营企业,42174951000,25275453000,788477000,86270000,48915671000,0.017882756,24.4650923,0.00768714,0.222448336,0.656567604,0.158600848,0.066350095,0.754466911,1.227156309,0.011168715,1.9196
H,2357.HK,中航科工,工业,国防军工,工业--国防军工--航空航天与国防Ⅲ--航空航天,中央国有企业,1.16048E+11,50117150000,2369276265,397113009,1.33889E+11,0.020661791,25.4772675,1,1,0.484711272,0.25188693,0.148145901,0.606118852,1.472252987,0.020581478,14.3398
H,2359.HK,药明康德,医疗保健,医药生物,医疗保健--医药生物--生命科学工具和服务Ⅲ--生命科学工具和服务Ⅳ,民营企业,46291166000,16535431000,5097155000,128333000,55127388000,0.094789327,24.55821698,0.044079391,0.304321061,0.437848943,0.327038533,0.218984806,0.293202271,2.911406247,0.065477612,28.4584
H,2376.HK,鲁商服务,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,地方国有企业,862352000,402844000,75810000,2700000,634396000,0.123755509,20.5751741,0.000712176,0.574621299,0.66866292,0.269982559,0.02195971,0.700946945,1.385168323,0.004045912,25.4399
H,2386.HK,中石化炼化工程,能源,石油石化,能源--石油石化--能源设备与服务--石油天然气设备与服务,中央国有企业,71465327000,52352584000,2129589000,82796000,72917243000,0.03034104,24.99247823,0.012434476,0.448696169,0.751441532,0.327195564,0.054312576,0.604618922,1.574915868,0.00632753,0.1751
H,2396.HK,华芢生物-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,,,,,,,,,0.304321061,,,,,,,
H,2402.HK,亿华通,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,3061543000,572293000,-146369000,5852000,3605692000,-0.038970883,21.84218487,0.001445167,0.180614767,0.240925505,0.596062508,0.094549709,0.209177202,4.711342869,0.063731916,3.9842
H,2408.HK,遇见小面,可选消费,消费者服务,可选消费--消费者服务--酒店、餐馆与休闲--餐馆,民营企业,,,,,,,,,1,,,,,,,
H,2410.HK,同源康医药-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,外资企业,,,,,,,,,0.304321061,,,,,,,
H,2411.HK,百果园集团,日常消费,日常消费零售,日常消费--日常消费零售--日常消费品经销与零售--食品零售,民营企业,5244758000,8853693000,230345000,78190000,6419866000,0.048059414,22.38049494,0.159057243,0.301715264,1.78308809,0.223799268,0.047158325,0.517819125,1.505647416,0.020204555,-1.3641
H,2418.HK,德银天下,工业,交通运输,工业--交通运输--铁路公路运输--地面货运,地方国有企业,11367106000,3261673000,362719000,6350000,10188027000,0.036225758,23.15398958,0.004321478,0.135652855,0.319789545,0.033979977,0.008763268,0.810945636,1.051254294,0.001758583,12.7814
H,2419.HK,德康农牧,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,民营企业,15038320000,8145349000,-2997303000,312242000,15771408000,-0.170248655,23.43386745,0.053903668,0.223554903,0.768639765,0.121609595,0.317086084,0.523900941,1.406715235,0.195925476,47.6649
H,2429.HK,友宝在线,日常消费,日常消费零售,日常消费--日常消费零售--日常消费品经销与零售--食品零售,公众企业,2198724000,1902010000,-185000000,13517000,1936610000,-0.08854803,21.51114303,0.034169749,0.301715264,0.652741026,0.189891046,0.138826883,0.331922515,1.678449789,0.036966895,-30.2644
H,2431.HK,佑驾创新,信息技术,软件服务,信息技术--软件服务--软件--应用软件,公众企业,,,-132220000,916000,745685000,-0.176085076,,,0.776474,,,,,,,
H,2432.HK,越疆,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子制造服务,民营企业,,,-41558000,767000,665085000,-0.06133201,,,0.429954507,,,,,,,
H,2450.HK,淮北绿金股份,材料,建材Ⅱ,材料--建材Ⅱ--建材Ⅲ--建材Ⅳ,地方国有企业,702015000,506382000,64706000,54347000,2340339000,0.050869981,20.36946533,0.000881924,0.329135889,0.675895604,0.098698746,0.46505559,0.277690648,1.388483642,0.04053902,2.8099
H,2453.HK,美中嘉和,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理设施,民营企业,4979026000,166321000,-816593000,435311000,5446953000,-0.069999135,22.32850013,0.000343062,0.887025699,0.0384065,-0.52320494,0.490032589,1.104006687,0.213510152,0.154351474,31.3316
H,2465.HK,龙蟠科技,材料,化工,材料--化工--多元化工Ⅲ--特种化工,民营企业,2955909000,1914599000,351103000,49757000,6105090000,0.065659966,21.80707205,0.067253714,0.271146269,0.747073652,0.347078682,0.188072096,0.284397456,2.279551654,0.052106814,13.3597
H,2476.HK,胜宏科技,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,民营企业,9688802363,5574021448,670424694.7,120329440.5,13461210039,0.058743169,22.99423666,0.008385349,0.429954507,0.668302947,-0.11343864,0.434392683,0.614895006,0.785342983,0.216919316,43.8198
H,2479.HK,天聚地合,信息技术,软件服务,信息技术--软件服务--信息技术服务--互联网服务与基础架构,民营企业,686041000,178392000,46011000,154000,721207000,0.064010749,20.34644795,0.003163868,0.776474,,0.494263462,0.212490216,0.217589036,3.35431551,0.062398603,
H,2480.HK,绿竹生物-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,223995000,,-539357000,603000,725895000,-0.742192741,19.22713429,,0.304321061,,0.762606308,0.038402643,1.596950825,17.25773294,0.043166142,
H,2481.HK,双良睿能,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--复合型公用事业Ⅲ--复合型公用事业Ⅳ,民营企业,5034450000,1376321000,110696000,81503000,4983631000,0.038566058,22.33957012,0.002571679,0.183019457,0.284757444,-0.294702301,0.03273446,0.878301503,0.366920596,0.053744103,5.8166
H,2482.HK,维天运通,工业,交通运输,工业--交通运输--航空运输--航空货运与物流,民营企业,2306811000,4664587000,50744000,4925000,2663102000,0.020903818,21.55913189,0.006180237,0.135652855,2.260139124,0.08606947,0.034731497,0.868539729,1.099163821,0.004270398,31.0078
H,2488.HK,元征科技,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车零配件--汽车零配件与设备,民营企业,1400989305,1068653993,92388463.92,14098883.37,1555573317,0.06845537,21.06044447,0.001822372,0.210639479,0.70406464,0.070672245,0.288042547,0.53345238,1.135021235,0.032400986,13.4802
H,2493.HK,迈威生物-B,医疗保健,医药生物,医疗保健--医药生物--制药--西药,外资企业,1638897097,4376544.38,-769586673.5,3478123.89,1595272932,-0.480236663,21.21728935,1.16668E-05,0.304321061,0.003228484,0.30528954,0.31566197,0.10278208,3.998851515,0.079699162,-84.7703
H,2495.HK,声通科技,信息技术,软件服务,信息技术--软件服务--软件--系统软件,民营企业,308833000,347171000,36895000,8213000,614215000,0.073440082,19.54831124,0.006157245,0.776474,,0.24418375,0.00355532,0.772372123,1.345076577,0.003147332,
H,2496.HK,友芝友生物-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,公众企业,208712000,,-148518000,14972000,200155000,-0.66721291,19.15646587,,0.304321061,,-0.002386063,0.272140557,1.14729867,0.996283305,0.00289394,
H,2499.HK,佛朗斯股份,工业,企业服务,工业--企业服务--商业服务与用品--综合支持服务,民营企业,2175092000,980643000,55178000,81838000,2559133000,0.053540007,21.5003368,0.046244205,0.520053624,0.480786311,-0.138509084,0.318192518,0.685732374,0.624313678,0.072594171,10.5597
H,2500.HK,启明医疗-B,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健设备,公众企业,4318227000,276047000,-373636000,1905000,5109457000,-0.072753524,22.18611074,0.000569389,0.887025699,0.069123774,0.684289177,0.02315881,0.10680124,8.28678699,0.028726373,18.337
H,2502.HK,金源氢化,材料,化工,材料--化工--基础化工--商品化工,民营企业,972297000,1079233000,72469000,2645000,973695000,0.077143253,20.69517187,0.037909989,0.271146269,,-0.126716425,0.521864204,0.479955199,0.705710655,0.078668349,
