市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2020,营业收入_2020,归母净利润_2021,利息支出_2021,资产总计_2021,EBI_A_2021,FirmSize_2020,MarketShare_2020_二级行业,HHI_2020_二级行业,AssetTurnover_2020,WorkingCapitalRatio_2020,FixedAssetsRatio_2020,FinancialLeverage_2020,CurrentRatio_2020,CapexRatio_2020,Revenue Growth Rate
CSI,601398.SH,工商银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,3.33451E+13,,3.48338E+11,4.71538E+11,3.51714E+13,0.023310883,31.13793069,,0.139014079,,,0.00858535,0.912745241,,0.001139749,
CSI,601939.SH,建设银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,2.81323E+13,,3.02513E+11,4.51914E+11,3.0254E+13,0.024936455,30.96793786,,0.139014079,,,0.00613193,0.915067133,,0.000915071,
CSI,601288.SH,农业银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,2.7205E+13,,2.41183E+11,4.30027E+11,2.90692E+13,0.02309011,30.93442362,,0.139014079,,,0.005556101,0.918737652,,0.000839697,
CSI,601988.SH,中国银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,2.44027E+13,,2.16559E+11,3.64346E+11,2.67224E+13,0.021738498,30.82571322,,0.139014079,,,0.010186964,0.911368798,,0.001623676,
CSI,601658.SH,邮储银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,1.13533E+13,,76170000000,1.82185E+11,1.25879E+13,0.020524119,30.06052631,,0.139014079,,,0.004290044,0.940728053,,0.000666857,
CSI,601328.SH,交通银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,1.06976E+13,,87581000000,2.15953E+11,1.16658E+13,0.026019229,30.00104203,,0.139014079,,,0.015841941,0.917866934,,0.002257419,
CSI,601318.SH,中国平安,金融,非银金融,金融--非银金融--保险--多元化保险,公众企业,9.52787E+12,,1.01618E+11,1.51014E+11,1.0142E+13,0.024909421,29.8852423,,0.51647588,,,0.004857959,0.896314181,,0.001049028,
CSI,600036.SH,招商银行,金融,银行,金融--银行--商业银行--多元化银行,公众企业,8.36145E+12,,1.19922E+11,1.23137E+11,9.24902E+12,0.02627943,29.75465273,,0.139014079,,,0.00830837,0.91265221,,0.002287283,
CSI,601166.SH,兴业银行,金融,银行,金融--银行--商业银行--多元化银行,地方国有企业,7.894E+12,2.01051E+11,82680000000,,8.60302E+12,,29.69712409,0.213333322,0.139014079,0.026736072,,0.003591209,0.920850899,,0.000834178,11.9737
CSI,600000.SH,浦发银行,金融,银行,金融--银行--商业银行--多元化银行,地方国有企业,7.95022E+12,1.94267E+11,53003000000,,8.13676E+12,,29.70422047,0.206134884,0.139014079,0.025978215,,0.004070832,0.918767385,,0.000728533,2.9273
CSI,601998.SH,中信银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,7.51116E+12,,55641000000,1.58269E+11,8.04288E+12,0.026596181,29.64741116,,0.139014079,,,0.004509023,0.925439223,,0.000614952,
CSI,600016.SH,民生银行,金融,银行,金融--银行--商业银行--多元化银行,公众企业,6.95023E+12,,34381000000,1.51904E+11,6.95279E+12,0.026792857,29.5697963,,0.139014079,,,0.007356444,0.922125201,,0.001124279,
CSI,601818.SH,光大银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,5.36811E+12,,43407000000,1.17179E+11,5.90207E+12,0.027208425,29.31149701,,0.139014079,,,0.004340634,0.91524056,,0.001277917,
CSI,000001.SZ,平安银行,金融,银行,金融--银行--商业银行--多元化银行,公众企业,4.46851E+12,1.52017E+11,36336000000,,4.92138E+12,,29.12807703,0.161303807,0.139014079,0.036161875,,0.002437723,0.918511836,,0.00078102,11.2309
CSI,601628.SH,中国人寿,金融,非银金融,金融--非银金融--保险--人寿与健康保险,中央国有企业,4.25241E+12,,50921000000,16226000000,4.89109E+12,0.013728447,29.078507,,0.51647588,,,0.012404025,0.892547755,,0.001755945,
CSI,600015.SH,华夏银行,金融,银行,金融--银行--商业银行--多元化银行,地方国有企业,3.39982E+12,94233000000,23535000000,,3.67629E+12,,28.85474243,0.099989749,0.139014079,0.029353309,,0.00399551,0.916861677,,0.000372373,12.3909
CSI,601169.SH,北京银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,2.90001E+12,63614000000,22226000000,,3.05896E+12,,28.69573668,0.067500216,0.139014079,0.022569945,,0.006379969,0.923744161,,0.001339994,1.6474
CSI,601229.SH,上海银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,2.46214E+12,50202906000,22042452000,,2.6532E+12,,28.53205364,0.053269831,0.139014079,0.021366458,,0.002381486,0.922450101,,0.000458214,1.7709
CSI,600919.SH,江苏银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,2.33789E+12,51385109000,19694365000,,2.61887E+12,,28.48027118,0.054524255,0.139014079,0.023341212,,0.002235965,0.922118215,,0.000316634,15.6092
