benchmark,二级行业,n_firms,actual_mean,predicted_mean,mean_gap,median_gap,positive_gap_share,actual_asset_weighted,predicted_asset_weighted,asset_weighted_gap,net_implied_gap_amount,positive_only_gap_amount,total_assets
H_nonSOE,有色金属,63,0.06256108795238094,0.14104939509213865,0.07848830713975766,0.08185049725284671,0.9206349206349206,0.059556609395061605,0.14472005327291704,0.08516344387785543,591684116606.0941,597581585469.285,6947630223299.91
H_nonSOE,机械,35,0.025107307685714286,0.055924163937293894,0.030816856251579608,0.028341335864701625,0.9714285714285714,0.027472163052707582,0.05432147442543978,0.0268493113727322,218578774878.72046,219301828287.28683,8140945286988.109
H_nonSOE,汽车与零配件,28,0.02692569328571429,0.052152691458859035,0.025226998173144756,0.02174950846835122,0.9642857142857143,0.02177677327454882,0.04700653900275058,0.025229765728201757,256288301750.33313,256326406984.7787,10158172077826.9
H_nonSOE,煤炭Ⅱ,35,0.07425346197142857,0.064355579869404,-0.009897882102024573,-0.002728548457102381,0.42857142857142855,0.07722755148824641,0.07215997048068357,-0.005067581007562841,-54968875884.057785,69712328892.32138,10847162739386.379
H_nonSOE,电信服务,28,0.034044620178571426,0.10115832177967833,0.06711370160110688,0.0633965801906249,1.0,0.04893670388668237,0.10940943354528222,0.06047272965859985,1418754983850.354,1418754983850.354,23461070665405.16
H_nonSOE,电气设备,28,0.04872386989285714,0.05471355428855516,0.005989684395698021,0.006542092824345263,0.75,0.04327732618423256,0.049904244301806636,0.006626918117574078,16668928095.076824,18253374968.052147,2515336359879.2803
H_nonSOE,石油石化,28,0.058856046821428566,0.10187189608227483,0.04301584926084624,0.05263500137997379,0.7857142857142857,0.055186395186226145,0.11971638776569715,0.06452999257947101,2531150710454.4277,2768644040815.3643,39224407276000.0
H_nonSOE,硬件设备,42,0.06705914007142859,0.08726010658038937,0.02020096650896081,0.009543100372821675,0.6190476190476191,0.046932410089498756,0.08969874819143771,0.04276633810193895,198209997748.1226,215616539358.0071,4634719888236.96
H_nonSOE,软件服务,14,0.06855870735714285,-0.02813037957312995,-0.09668908693027281,-0.09790903058662953,0.0,0.08258425723398884,-0.006245701820150765,-0.0888299590541396,-13709505920.762482,0.0,154334259147.94
H_nonSOE,钢铁Ⅱ,21,0.04385742961904762,0.12893871320125602,0.08508128358220844,0.08175811967724883,1.0,0.03914638290578435,0.1336558002294815,0.09450941732369716,405121515010.9545,405121515010.9545,4286572983763.12
H_nonSOE,食品饮料,56,0.14811500157142857,0.11775043685165001,-0.030364564719778553,-0.03236343345384941,0.2857142857142857,0.17972496772975338,0.12816227240682262,-0.05156269532293076,-233945799636.09564,46778118784.535904,4537113472655.42
Pooled_H_plus_CSI_nonSOE,交通运输,104,0.04653657563461539,0.028545555396280477,-0.017991020238334904,-0.024951173956230668,0.3269230769230769,0.04075956769936445,0.022522447458429434,-0.018237120240935017,-327823129654.9896,216931623693.2655,17975597316025.71
Pooled_H_plus_CSI_nonSOE,企业服务,7,0.06315843042857143,0.004001297713761966,-0.059157132714809456,-0.0520229638113108,0.0,0.06609955719298967,0.005060844151373699,-0.06103871304161597,-14831909496.637707,0.0,242991844971.0
Pooled_H_plus_CSI_nonSOE,传媒,7,0.06984805885714286,0.09513152660165439,0.02528346774451152,0.034001890034441,0.7142857142857143,0.06720164476239221,0.09525864331495819,0.02805699855256598,5292356571.231323,6094591534.511135,188628750196.35
Pooled_H_plus_CSI_nonSOE,公用事业Ⅱ,81,0.04295115138271605,0.06495792284145047,0.022006771458734416,0.01900047046868824,0.8148148148148148,0.038726884524763465,0.05997727128326196,0.021250386758498496,542814574811.9824,583501941020.7965,25543750378797.176
Pooled_H_plus_CSI_nonSOE,化工,35,0.06633937959999998,0.11304000000919585,0.04670062040919588,0.01697363189230651,0.5714285714285714,0.07680189984815988,0.09867195957643164,0.02187005972827176,49027247587.27973,97265909736.22157,2241751883462.0005
Pooled_H_plus_CSI_nonSOE,医药生物,42,0.08798371335714286,0.055271629950863356,-0.032712083406279506,-0.026391111106197605,0.35714285714285715,0.05453632891374962,0.06337233569491817,0.008836006781168547,18438737789.443184,49450468775.56048,2086772706958.5498
Pooled_H_plus_CSI_nonSOE,半导体,21,0.0520131000952381,0.07279216502283518,0.020779064927597086,0.010752338602277714,0.7142857142857143,0.05494136430793883,0.07496721859705481,0.020025854289115984,15475049834.583265,19770463455.029915,772753542054.5801
Pooled_H_plus_CSI_nonSOE,可选消费零售,7,0.10227133600000002,0.15686298064959697,0.05459164464959697,0.06168303334730653,0.8571428571428571,0.09393333768016632,0.15686106176709957,0.06292772408693326,27834583524.20291,29533060246.563168,442326239000.0
Pooled_H_plus_CSI_nonSOE,国防军工,35,0.03052976948571428,0.04791217387685831,0.017382404391144024,0.012316399835478444,0.6857142857142857,0.021480506094170675,0.0473386705607792,0.025858164466608526,51487228988.75922,54811777860.01072,1991140131204.84
Pooled_H_plus_CSI_nonSOE,建材Ⅱ,21,0.09652911323809524,0.1268780060461318,0.030348892808036574,0.028712532471993388,0.6666666666666666,0.09281693406343068,0.1464904353859976,0.053673501322566916,114614084462.38968,126518720984.82281,2135394219460.03
Pooled_H_plus_CSI_nonSOE,建筑,63,0.024818597190476185,0.04260762943297659,0.017789032242500395,0.023244179955401695,0.8571428571428571,0.022085490129675457,0.04538368257729036,0.023298192447614906,1669313017020.371,1711113959745.085,71649893903733.45
Pooled_H_plus_CSI_nonSOE,房地产Ⅱ,21,0.011742398571428572,0.06065683770156906,0.04891443913014049,0.05120202602217025,0.9523809523809523,0.014790918035360746,0.06269721692250092,0.04790629888714018,730211124882.8474,730388113742.7191,15242486726079.84
Pooled_H_plus_CSI_nonSOE,有色金属,63,0.06256108795238094,0.14662443332092454,0.08406334536854355,0.08452393850938947,0.9523809523809523,0.059556609395061605,0.1465351063807322,0.08697849698567059,604294434434.8448,607713535129.123,6947630223299.91
Pooled_H_plus_CSI_nonSOE,机械,35,0.025107307685714286,0.07686308532018288,0.0517557776344686,0.05383969790253622,1.0,0.027472163052707582,0.0769800072964765,0.04950784424376892,403040651265.25195,403040651265.25195,8140945286988.109
Pooled_H_plus_CSI_nonSOE,汽车与零配件,28,0.02692569328571429,0.06896350174982512,0.042037808464110836,0.03801180988711371,1.0,0.02177677327454882,0.06885107660800692,0.0470743033334581,478188873705.088,478188873705.088,10158172077826.9
Pooled_H_plus_CSI_nonSOE,煤炭Ⅱ,35,0.07425346197142857,0.09031235119321719,0.016058889221788605,0.020577375737661455,0.7428571428571429,0.07722755148824641,0.1027149187786322,0.025487367290385796,276465620797.3281,330694219181.5042,10847162739386.379
Pooled_H_plus_CSI_nonSOE,电信服务,28,0.034044620178571426,0.10006548249680394,0.06602086231823251,0.0647598716259082,1.0,0.04893670388668237,0.1068225570228661,0.057885853136183725,1358064090955.271,1358064090955.271,23461070665405.16
Pooled_H_plus_CSI_nonSOE,电气设备,28,0.04872386989285714,0.07431580032074259,0.02559193042788545,0.02240224070939463,1.0,0.04327732618423256,0.06685451728574672,0.023577191101514162,59304566041.4608,59304566041.4608,2515336359879.2803
Pooled_H_plus_CSI_nonSOE,石油石化,28,0.058856046821428566,0.12146736581288743,0.06261131899145884,0.07391579430208817,0.8571428571428571,0.055186395186226145,0.14156656286168895,0.0863801676754628,3388210877471.5234,3500883050255.92,39224407276000.0
Pooled_H_plus_CSI_nonSOE,硬件设备,42,0.06705914007142859,0.10191425132875853,0.034855111257329964,0.027830117721379555,0.8571428571428571,0.046932410089498756,0.1000860560295089,0.053153645940010145,246352259970.47083,257066467676.6776,4634719888236.96
Pooled_H_plus_CSI_nonSOE,软件服务,14,0.06855870735714285,0.038613354868194213,-0.029945352488948643,-0.04096754752278913,0.14285714285714285,0.08258425723398884,0.049493146160542505,-0.03309111107344633,-5107092111.902535,306135475.03712523,154334259147.94
Pooled_H_plus_CSI_nonSOE,钢铁Ⅱ,21,0.04385742961904762,0.12002471292595754,0.07616728330690992,0.06858647809611881,1.0,0.03914638290578435,0.1284752151946484,0.08932883228886407,382914559160.55133,382914559160.55133,4286572983763.12
Pooled_H_plus_CSI_nonSOE,食品饮料,56,0.14811500157142857,0.13069245086794282,-0.01742255070348574,-0.018146606944316565,0.2857142857142857,0.17972496772975338,0.14259454289397902,-0.03713042483577436,-168464950767.8113,53996056947.779724,4537113472655.42
