市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2019,营业收入_2019,归母净利润_2020,利息支出_2020,资产总计_2020,EBI_A_2020,FirmSize_2019,MarketShare_2019_二级行业,HHI_2019_二级行业,AssetTurnover_2019,WorkingCapitalRatio_2019,FixedAssetsRatio_2019,FinancialLeverage_2019,CurrentRatio_2019,CapexRatio_2019,Revenue Growth Rate
H,0438.HK,彩虹新能源,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,中央国有企业,4912094648,2245112791,219661691.1,124860885.5,4983855082,0.069127728,22.3149663,0.00384023,0.47422103,0.45898849,-0.499874238,0.491418452,0.941151172,0.413513708,0.033626917,-3.7225
H,0470.HK,先导智能,工业,机械,工业--机械--机械Ⅲ--工业机械,民营企业,9516696211,4655570588,767505205.2,25862889.47,12662184577,0.062656494,22.97631359,0.006586755,0.198821218,0.518948904,0.353394915,0.067450478,0.549827007,1.806816831,0.022444844,20.618
H,0501.HK,豪威集团,信息技术,半导体,信息技术--半导体--半导体产品--集成电路,民营企业,17476223433,13614890683,2706109338,275458044.6,22647992329,0.131648198,23.58410713,0.652007438,0.460679564,1.233450957,0.187405852,0.096115627,0.544788567,1.430627524,0.042532662,40.6483
H,0525.HK,广深铁路股份,工业,交通运输,工业--交通运输--铁路公路运输--铁路运输,中央国有企业,36893133000,19970441000,-557876000,57629000,36780453000,-0.013600893,24.33129127,0.022793591,0.12720452,0.552468049,0.006150006,0.703248895,0.210170603,1.035030332,0.066167219,6.1854
H,0548.HK,深圳高速公路股份,工业,交通运输,工业--交通运输--交通基础设施--公路与铁路,地方国有企业,44923734272,6185825112,2054523306,697482713.6,55144962043,0.04990494,24.52823209,0.007060293,0.12720452,0.143815286,0.026385231,0.06338672,0.538701032,1.182900636,0.035833482,6.5216
H,0552.HK,中国通信服务,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,87541058000,1.17413E+11,3081475000,63482000,94488781000,0.03328392,25.19537375,0.206141545,0.495669817,1.393899679,0.257805109,0.053136392,0.599756128,1.4452806,0.013481777,10.5828
H,0553.HK,南京熊猫电子股份,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,中央国有企业,6020147479,4660047002,77318175.74,2811774.07,6001947699,0.013350658,22.51837759,0.007970936,0.47422103,0.763643778,0.33381192,0.202583417,0.387297933,1.879270533,0.032737143,3.545
H,0564.HK,中创智领,工业,机械,工业--机械--机械Ⅲ--工业机械,公众企业,29818851000,25721417000,1239149000,300160000,34456594000,0.044673858,24.11840661,0.03639096,0.198821218,0.889589304,0.252370589,0.162374466,0.559263836,1.586888983,0.041752279,-1.1161
H,0568.HK,山东墨龙,能源,石油石化,能源--石油石化--能源设备与服务--石油天然气设备与服务,地方国有企业,5735752345,4388904216,32178630.99,137373401.2,5175635815,0.032759653,22.46998476,0.000773353,0.458459164,0.711140157,-0.245991434,0.484887143,0.688103774,0.635402442,0.013474651,-1.4176
H,0576.HK,浙江沪杭甬,工业,交通运输,工业--交通运输--交通基础设施--公路与铁路,地方国有企业,1.04577E+11,11955266000,2997344000,1745389000,1.30063E+11,0.036464782,25.37318904,0.013645339,0.12720452,0.129884937,0.178298356,0.040933828,0.6941763,1.372486864,0.009857267,6.8178
H,0579.HK,京能清洁能源,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--独立电力生产商与能源贸易商,地方国有企业,59723159000,16388643000,2303390000,1150847000,70538308000,0.048969661,24.81298571,0.031236902,0.192321039,0.285853529,-0.154992806,0.666126703,0.613628793,0.523773756,0.073592457,0.9227
H,0588.HK,北京北辰实业股份,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,地方国有企业,1.02439E+11,20122314000,21658000,466722000,94929518000,0.005144659,25.3525313,0.039566542,0.557751606,0.198886762,0.319669997,0.020753144,0.74093516,1.653584156,0.000696953,12.6683
H,0598.HK,中国外运,工业,交通运输,工业--交通运输--航空运输--航空货运与物流,中央国有企业,61886407949,77650091275,2754422811,456902493.6,65818698692,0.048790471,24.84856641,0.088627207,0.12720452,1.258707977,0.084060367,0.236352391,0.511177329,1.251790911,0.031035945,0.4375
H,0600.HK,爱芯元智,信息技术,半导体,信息技术--半导体--半导体材料与设备--半导体材料与设备Ⅳ,公众企业,,,,,,,,,0.460679564,,,,,,,
H,0638.HK,广和通,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,民营企业,2054163643,1909980024,283623344.2,33474367.05,2920471618,0.10857757,21.44313462,0.00326699,0.47422103,1.249547548,0.537977621,0.016270978,0.365516587,2.4779796,0.059586913,53.4643
H,0664.HK,铜师傅,可选消费,耐用消费品,可选消费--耐用消费品--休闲用品Ⅲ--休闲用品Ⅳ,公众企业,,,,,,,,,,,,,,,,
H,0666.HK,瑞浦兰钧,工业,电气设备,工业--电气设备--电气设备Ⅲ--电气部件与设备,民营企业,1285463000,233238000,-40843000,22775000,2655207000,-0.006804743,20.9743848,0.000666045,0.191046831,,-0.185838877,0.383964377,0.88223854,0.643092346,0.153255286,
H,0670.HK,中国东方航空股份,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.85185E+11,1.20986E+11,-11836000000,5213000000,2.8465E+11,-0.02326717,26.37640393,0.138089359,0.12720452,0.461600681,-0.205550783,0.348675421,0.745267107,0.251942881,0.026610797,4.9515
H,0694.HK,北京首都机场股份,工业,交通运输,工业--交通运输--交通基础设施--机场服务,中央国有企业,34744419000,4088745000,-2034651000,119350000,35422916000,-0.054069546,24.27128479,0.004666756,0.12720452,0.117759106,-0.105546678,0.76687358,0.281585396,0.479854706,0.022552341,-22.9906
H,0696.HK,中国民航信息网络,工业,企业服务,工业--企业服务--专业服务--数据处理与外包服务,中央国有企业,23646384000,8037174000,362799787.6,5820988.65,22769276068,0.016189394,23.88647604,0.31353311,0.512357531,0.351277344,0.420151639,0.189142915,0.186619147,3.365146944,0.036046865,8.5931
H,0699.HK,均胜电子,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车零配件--汽车零配件与设备,民营企业,56924829219,61547181460,616173739.5,1072741413,56265148451,0.030017074,24.76499745,0.110258496,0.200589515,1.05892167,0.066662687,0.261824751,0.699478466,1.172544667,0.07871499,9.7514
H,0719.HK,山东新华制药股份,医疗保健,医药生物,医疗保健--医药生物--制药--西药,地方国有企业,6436024609,5606020863,324859557.6,59759474.37,7092952190,0.054225522,22.58517689,0.0157297,0.320625975,0.907697336,-0.008876277,0.497059171,0.516700193,0.977015649,0.056946981,6.8904
H,0728.HK,中国电信,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,7.03131E+11,3.75734E+11,20850000000,3433000000,7.15096E+11,0.033957678,27.27880906,0.659674215,0.495669817,0.549916466,-0.272323365,0.667320883,0.495058531,0.276512218,0.118275257,-0.3686
H,0747.HK,沈阳公用发展股份,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--多元化房地产业务,公众企业,996411000,26560000,-39681000,31000,898130000,-0.044147284,20.71967038,5.2225E-05,0.557751606,0.024328995,0.357733907,0.049588975,0.189578397,2.889638135,0.006473232,-66.8377
H,0753.HK,中国国航,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.94206E+11,1.36181E+11,-14403343000,5099785000,2.8403E+11,-0.032755591,26.40754731,0.155432068,0.12720452,0.506376413,-0.180675733,0.347233919,0.655583725,0.318275776,0.025430907,-0.4341
H,0763.HK,中兴通讯,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,公众企业,1.41202E+11,90736582000,4259752000,1495660000,1.50635E+11,0.038207691,25.67345828,0.155203473,0.47422103,0.670749324,0.114705475,0.074752439,0.73120592,1.187525312,0.032028531,6.1083
H,0788.HK,中国铁塔,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,3.38067E+11,76428000000,6428000000,3959000000,3.3738E+11,0.030787243,26.54650994,0.134184239,0.495669817,0.233928295,-0.258436937,0.745970473,0.459985742,0.319365243,0.083518947,6.4175
H,0811.HK,新华文轩,通讯服务,传媒,通讯服务--传媒--媒体--出版,地方国有企业,15324503473,8842457724,1262778545,22163954.57,16968836011,0.075723668,23.45271892,0.965485687,0.932849521,0.618089682,0.218444378,0.127206764,0.40487688,1.583436039,0.010156667,8.0116
H,0814.HK,北京京客隆,日常消费,日常消费零售,日常消费--日常消费零售--日常消费品经销与零售--大卖场与超市,地方国有企业,8501557971,11658221930,56304490,172502415,8068631469,0.028357585,22.86351527,0.236854567,0.368439857,1.440232784,0.031762201,0.125181084,0.743063831,1.055182661,0.007451006,0.0681
H,0840.HK,天业节水,工业,机械,工业--机械--机械Ⅲ--农用农业机械,地方国有企业,869232808.6,624288061.9,649958.94,2605397.98,946728364.8,0.003438533,20.58312155,0.00088325,0.198821218,0.683400281,0.433967422,0.180475287,0.346130849,2.28617329,0.031688883,16.4376
H,0857.HK,中国石油股份,能源,石油石化,能源--石油石化--石油天然气--综合性石油天然气,中央国有企业,2.73291E+12,2.51681E+12,19006000000,26528000000,2.48813E+12,0.01830052,28.63638809,0.443477964,0.458459164,0.9745302,-0.071171755,0.652500082,0.471513881,0.705926198,0.119565591,5.9739
H,0874.HK,白云山,医疗保健,医药生物,医疗保健--医药生物--制药--中药,地方国有企业,56893659126,64951777642,2915244576,363343679,59760062879,0.05486253,24.76444973,0.182245488,0.320625975,1.198639399,0.291864991,0.063117533,0.543191854,1.565247869,0.042180638,53.7908
H,0895.HK,东江环保,工业,环保Ⅱ,工业--环保Ⅱ--环保Ⅲ--环境与设施服务,地方国有企业,10395432084,3458591061,303162000,127066000,10424154000,0.041272222,23.06463232,0.27999553,0.371663967,0.343456802,-0.1319189,0.390120042,0.515667716,0.688117919,0.086498593,5.3138
H,0901.HK,华曦达,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,民营企业,393357070.4,416331966.8,59562473.13,2552369.86,566670874.9,0.109613615,19.79022833,0.000712129,0.47422103,1.364080181,0.326085539,0.013647836,0.608324022,1.54023449,0.004244136,93.5619
H,0902.HK,华能国际电力股份,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,4.2825E+11,1.74009E+11,2377851000,9200612000,4.49905E+11,0.02573537,26.78297312,0.331663493,0.192321039,0.410325317,-0.188765901,0.666953567,0.695553936,0.42918532,0.07328115,2.6298
H,0914.HK,海螺水泥,材料,建材Ⅱ,材料--建材Ⅱ--建材Ⅲ--建材Ⅳ,地方国有企业,1.78777E+11,1.5703E+11,35163538000,446777000,2.00973E+11,0.177189761,25.90940607,0.291984933,0.339886788,0.956555552,0.390378958,0.392942982,0.204983699,3.545143008,0.049637873,22.2953
H,0916.HK,龙源电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--新能源发电业者,中央国有企业,1.56803E+11,27540630000,5024979000,2974137000,1.75286E+11,0.045634688,25.77825406,0.05249269,0.192321039,0.181602326,-0.130792768,0.730900663,0.613175803,0.528946394,0.075173624,4.3683
H,0921.HK,海信家电,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,公众企业,33990663544,37453043969,1578882732,11232002.12,41811635814,0.038030436,24.24935172,0.073156986,0.446623408,1.341956446,0.108325292,0.118576232,0.632814964,1.176695285,0.010694903,3.9796
H,0939.HK,建设银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,2.54363E+13,,2.7105E+11,4.136E+11,2.81323E+13,0.024336834,30.86719687,,,,,0.006712465,0.912128319,,0.00091342,
H,0954.HK,常茂生物,日常消费,食品饮料,日常消费--食品饮料--食品--食品加工与肉类,民营企业,737739000,494580000,16827000,62000,847329000,0.019932045,20.41910066,0.004562109,0.189570967,0.673009212,0.322084097,0.514448877,0.102238054,4.250844814,0.055935771,-22.6155
H,0956.HK,新天绿色能源,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--燃气Ⅲ--燃气Ⅳ,地方国有企业,45954780000,11943233000,1510555357,925256193.4,57257714548,0.042541194,24.55092371,0.02276391,0.192321039,0.280635556,-0.066953405,0.614775873,0.679039787,0.70786674,0.12949469,19.7268
H,0980.HK,联华超市,日常消费,日常消费零售,日常消费--日常消费零售--日常消费品经销与零售--大卖场与超市,地方国有企业,23552460000,25859198000,-319286000,295108000,23220754000,-0.001041224,23.88249611,0.525369064,0.368439857,1.269394542,-0.218440537,0.148001992,0.913108609,0.648519883,0.015093625,1.8516
H,0991.HK,大唐发电,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.82415E+11,95453055000,2988684000,6812534000,2.80471E+11,0.034945509,26.36664407,0.181934387,0.192321039,0.334532419,-0.165642513,0.748796457,0.709544813,0.417825492,0.038720016,2.2095
H,0995.HK,安徽皖通高速公路,工业,交通运输,工业--交通运输--交通基础设施--公路与铁路,地方国有企业,15970259000,4640431000,916104000,119343000,16286343000,0.063577625,23.49399402,0.005296432,0.12720452,0.301324585,0.040132286,0.070520084,0.273061007,1.304693461,0.008033934,19.7282
H,0998.HK,中信银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,6.75043E+12,,48980000000,1.47491E+11,7.51116E+12,0.026157208,29.54062777,,,,,0.003314158,0.921112616,,0.00060085,
H,1000.HK,北青传媒,通讯服务,传媒,通讯服务--传媒--媒体--广告,地方国有企业,895445000,219927000,-130176000,138000,745447000,-0.174442985,20.61283136,0.024013275,0.932849521,0.214068898,0.402683582,0.002320634,0.112176627,4.91361589,0.003501053,-36.1837
H,1021.HK,华沿机器人,工业,机械,工业--机械--机械Ⅲ--工业机械,民营企业,,,,,,,,,0.198821218,,,,,,,
H,1033.HK,中石化油服,能源,石油石化,能源--石油石化--能源设备与服务--石油天然气设备与服务,中央国有企业,62069378000,69870147000,-35737000,906693000,61091195000,0.014256654,24.8515186,0.012311565,0.458459164,1.136339294,-0.352677241,0.40616716,0.891027231,0.582548763,0.051700164,19.6221
H,1053.HK,重庆钢铁股份,材料,钢铁Ⅱ,材料--钢铁Ⅱ--钢铁Ⅲ--钢铁Ⅳ,中央国有企业,26975726000,23477597000,638479000,271072000,39949856000,0.022767316,24.01820326,0.113239216,0.414680065,0.871007196,0.102520614,0.615891561,0.280983096,1.543364019,0.012509172,3.7044
H,1055.HK,中国南方航空股份,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,3.06928E+11,1.48117E+11,-10847000000,6716000000,3.26383E+11,-0.012656909,26.44987903,0.169055771,0.12720452,0.534837157,-0.256581348,0.404036126,0.748054918,0.17528537,0.050917479,7.2814
H,1057.HK,浙江世宝,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车零配件--汽车零配件与设备,民营企业,1975196092,982370362.1,40845971.97,4884849.57,1976246330,0.023140244,21.40393352,0.001759864,0.200589515,0.488708233,0.185115527,0.422447749,0.344552027,1.584631199,0.080116205,-13.3022
H,1065.HK,天津创业环保股份,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--水务Ⅲ--水务Ⅳ,地方国有企业,17990807000,2851453000,570039000,272030000,18802969000,0.044783832,23.61312674,0.005434895,0.192321039,0.169334961,0.069363815,0.044523128,0.603009081,1.351636254,0.114426051,16.504
H,1066.HK,威高股份,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健用品,民营企业,26325738000,10364081000,2030137000,178935000,27344669000,0.080786204,23.99381293,0.023023433,0.89322288,0.411987404,0.30563223,0.189409809,0.354365298,2.767951278,0.03741935,17.6552
H,1071.HK,华电国际电力股份,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.32164E+11,91752980000,4166756000,4419862000,2.36691E+11,0.036277765,26.17071138,0.17488201,0.192321039,0.399220663,-0.175434407,0.759751414,0.652799229,0.395072825,0.064993263,4.9572
H,1072.HK,东方电气,工业,电气设备,工业--电气设备--电气设备Ⅲ--重型电气设备,中央国有企业,89618965556,31777585758,1861998155,134055669.1,97795137769,0.020410563,25.2188328,0.090745569,0.191046831,0.351245526,0.222554195,0.06293563,0.645181879,1.403307137,0.007166305,6.8885
H,1075.HK,首都信息,信息技术,软件服务,信息技术--软件服务--信息技术服务--互联网服务与基础架构,地方国有企业,2314581421,1331357420,127490034.3,2954776.05,2503123789,0.052112808,21.5624947,0.027985071,0.842590302,0.588454507,0.269604415,0.032172648,0.503842936,1.561433637,0.02896254,17.6624
H,1081.HK,大金重工,工业,电气设备,工业--电气设备--电气设备Ⅲ--重型电气设备,民营企业,3687316764,1676786799,465022875.7,3810247.55,4659929271,0.100609493,22.02816487,0.004788311,0.191046831,0.505400543,0.334043829,0.220811429,0.455509517,1.862250212,0.029102278,74.5893
H,1088.HK,中国神华,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,中央国有企业,5.63083E+11,2.41871E+11,35849000000,2261000000,5.62904E+11,0.067702486,27.05669288,0.541654239,0.400569678,0.418929791,0.115455448,0.49812905,0.253719256,1.680864657,0.033758789,-8.4172
H,1099.HK,国药控股,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理产品经销商,中央国有企业,2.69888E+11,4.25273E+11,7187278000,3424756000,3.11237E+11,0.034096345,26.32127427,0.94472807,0.89322288,1.682051933,0.191097726,0.043398976,0.714921518,1.289057922,0.00944403,23.4371
H,1108.HK,凯盛新能,工业,电气设备,工业--电气设备--电气设备Ⅲ--光伏设备,中央国有企业,5241039878,1854842208,327361858.5,112471782.2,5604575811,0.078477597,22.37978577,0.005296775,0.191046831,0.380667007,-0.258884382,0.562307014,0.73021718,0.572859593,0.053639238,32.2292
H,1122.HK,庆铃汽车股份,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,地方国有企业,10995614000,4723287000,300989000,1589000,10966341000,0.027591518,23.1207623,0.008461517,0.200589515,0.431569842,0.571882298,0.073829165,0.265084242,3.208642377,0.013332498,-10.0883
H,1133.HK,哈尔滨电气,工业,电气设备,工业--电气设备--电气设备Ⅲ--重型电气设备,中央国有企业,55082666529,22901459145,-7280537.53,243163075.4,57961256486,0.004069659,24.73210092,0.065398484,0.191046831,0.410329785,0.160241954,0.111923456,0.712138769,1.239207201,0.008933408,-12.9299
H,1138.HK,中远海能,工业,交通运输,工业--交通运输--海上运输Ⅲ--海上运输Ⅳ,中央国有企业,65841861000,13721140000,2381415000,1039721000,65959857000,0.051866941,24.91052166,0.015660849,0.12720452,0.21230603,-0.082326986,0.74665104,0.55700514,0.561023832,0.019372797,13.4008
H,1157.HK,中联重科,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,公众企业,92031000000,43307000000,7296000000,942000000,1.16243E+11,0.070868783,25.24539131,0.061271247,0.198821218,0.467047722,0.211700405,0.073181863,0.570829394,1.563597443,0.013147744,50.9112
H,1171.HK,兖矿能源,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,地方国有企业,2.10761E+11,67804644000,6318000000,2867029000,2.73009E+11,0.033643654,26.07398859,0.151844053,0.400569678,0.325386136,-0.019229621,0.285464889,0.595044725,0.939511468,0.05065633,0.5301
H,1186.HK,中国铁建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,1.08124E+12,8.30452E+11,22392983000,5621495000,1.24279E+12,0.022541552,27.70912892,0.283071957,0.2205387,0.830905085,0.061813243,0.052260934,0.757665491,1.097005706,0.029840757,13.7414
H,1187.HK,可孚医疗,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健设备与用品--医疗保健设备,民营企业,1049257826,1454683082,423949885.7,5850581.62,1794566648,0.239500978,20.77134892,0.003231526,0.89322288,1.756761524,0.454742509,0.046060077,0.428726236,2.152201556,0.100465188,34.7736
H,1202.HK,四威科技,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,中央国有企业,1131901855,449256750.5,-43191707.27,96735.06,1059989968,-0.040656019,20.84716511,0.000768446,0.47422103,0.376016529,0.535602373,0.158317968,0.147382977,6.946145623,0.016341038,-26.9035
H,1211.HK,比亚迪股份,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,1.95642E+11,1.21778E+11,4234267000,3123801000,2.01017E+11,0.036604149,25.99955022,0.218159007,0.200589515,0.624162803,-0.005430042,0.282639331,0.680019882,0.990166136,0.067629658,-0.0105
H,1216.HK,中原银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,7.09885E+11,,3300822000,14381033000,7.57482E+11,0.023342923,27.28836886,,,,,0.006081667,0.918534605,,0.00158218,
H,1236.HK,乐动机器人,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子制造服务,民营企业,,,,,,,,,0.47422103,,,,,,,
H,1265.HK,天津津燃公用,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--燃气Ⅲ--燃气Ⅳ,地方国有企业,2538184952,1501277165,-13515344.04,,2458404446,,21.65471508,0.002861448,0.192321039,0.596719358,0.356192594,0.342197582,0.307361316,2.343250048,0.027008812,-1.2009
H,1272.HK,大唐环境,工业,环保Ⅱ,工业--环保Ⅱ--环保Ⅲ--环境与设施服务,中央国有企业,21170759000,6414621000,302872000,270291000,20180858000,0.02840132,23.77588677,0.519305455,0.371663967,0.308167522,0.089005926,0.359802074,0.658307905,1.178190296,0.051768149,-25.3078
H,1274.HK,知行科技,信息技术,软件服务,信息技术--软件服务--信息技术服务--互联网服务与基础架构,民营企业,,,-53827000,10893000,107219000,-0.400432759,,,0.842590302,,,,,,,
H,1276.HK,恒瑞医药,医疗保健,医药生物,医疗保健--医药生物--制药--西药,民营企业,27556475495,23072234724,6328383220,-181743522.5,34729589915,0.176985669,24.03950339,0.064737423,0.320625975,0.924410875,0.719927702,0.147870862,0.09503929,9.02329187,0.020370929,34.2883
H,1288.HK,农业银行,金融,银行,金融--银行--商业银行--多元化银行,中央国有企业,2.48783E+13,,2.15925E+11,3.85853E+11,2.7205E+13,0.022120087,30.84501657,,,,,0.0061292,0.92122601,,0.000567161,
H,1289.HK,盛力达科技,工业,机械,工业--机械--机械Ⅲ--工业机械,民营企业,745611000,134757000,2419000,,747905000,,20.42971457,0.000190656,0.198821218,0.184324038,0.634651313,0.131218558,0.15333733,5.138922418,0.010072276,-23.8045
