市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2019,营业收入_2019,归母净利润_2020,利息支出_2020,资产总计_2020,EBI_A_2020,FirmSize_2019,MarketShare_2019_二级行业,HHI_2019_二级行业,AssetTurnover_2019,WorkingCapitalRatio_2019,FixedAssetsRatio_2019,FinancialLeverage_2019,CurrentRatio_2019,CapexRatio_2019,Revenue Growth Rate
CSI,601668.SH,中国建筑,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,2.03445E+12,1.40262E+12,44944250000,7797699000,2.19217E+12,0.0240592,28.34124758,0.296959904,0.179054819,0.719975045,0.155215417,0.023416778,0.753331444,1.275613753,0.010045355,18.5514
CSI,601601.SH,中国太保,金融,非银金融,金融--非银金融--保险--多元化保险,公众企业,1.52833E+12,,24584000000,6749000000,1.771E+12,0.017692224,28.05519871,,0.40133173,,,0.012670668,0.880052318,,0.002273719,
CSI,000002.SZ,万科A,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,公众企业,1.73E+12,3.67894E+11,41515545000,8757580000,1.86924E+12,0.026894941,28.17914443,0.540503515,0.408200157,0.225794112,0.096215376,0.014145228,0.843596185,1.130796458,0.003609353,23.8354
CSI,002142.SZ,宁波银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,1.31772E+12,34824052000,15050000000,,1.62675E+12,,27.90692184,0.040574853,0.139670857,0.028613018,,0.005898423,0.923552548,,0.001979573,21.2105
CSI,601009.SH,南京银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,1.34344E+12,32090267000,13100883000,,1.51708E+12,,27.92625116,0.037389614,0.139670857,0.0248117,,0.005880316,0.934549739,,0.000415544,18.2657
CSI,601857.SH,中国石油,能源,石油石化,能源--石油石化--石油天然气--综合性石油天然气,中央国有企业,2.73291E+12,2.51681E+12,19006000000,26528000000,2.48813E+12,0.01830052,28.63638809,0.435873044,0.44417932,0.9745302,-0.071171755,0.652500082,0.471513881,0.705926198,0.119565591,5.9739
CSI,600926.SH,杭州银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,1.02407E+12,21226178000,7136450000,,1.16926E+12,,27.6548061,0.024731443,0.139670857,0.021824988,,0.001611085,0.938925473,,0.0005148,25.4277
CSI,601077.SH,渝农商行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,1.03023E+12,,8401197000,21610111000,1.13637E+12,0.026409883,27.66080342,,0.139670857,,,0.004827934,0.912832759,,0.000812948,
CSI,600048.SH,保利发展,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,中央国有企业,1.03321E+12,2.14093E+11,28948429857,3159806207,1.25137E+12,0.025658366,27.66369034,0.314541861,0.408200157,0.227794552,0.326382738,0.007711161,0.777855138,1.562316531,0.000270148,20.013
CSI,601319.SH,中国人保,金融,非银金融,金融--非银金融--保险--财产与意外伤害保险,中央国有企业,1.13323E+12,,20036000000,5689000000,1.25606E+12,0.020480644,27.7560922,,0.40133173,,,0.023243316,0.781774028,,0.004636309,
CSI,601825.SH,沪农商行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,9.29938E+11,21059807000,8160671000,,1.05698E+12,,27.55838386,0.024537598,0.139670857,0.023882059,,0.006709478,0.920203167,,0.001352893,5.5602
CSI,601800.SH,中国交建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,1.1204E+12,5.52542E+11,16475000000,15961000000,1.30417E+12,0.02487101,27.74470688,0.116983373,0.179054819,0.531066724,0.002457158,0.051295073,0.735470368,1.005233681,0.05686005,13.0715
CSI,601186.SH,中国铁建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,1.08124E+12,8.30452E+11,22392983000,5621495000,1.24279E+12,0.022541552,27.70912892,0.175822099,0.179054819,0.830905085,0.061813243,0.052260934,0.757665491,1.097005706,0.029840757,13.7414
CSI,601336.SH,新华保险,金融,非银金融,金融--非银金融--保险--人寿与健康保险,中央国有企业,8.7897E+11,,14294000000,1350000000,1.00438E+12,0.01557584,27.5020166,,0.40133173,,,0.016308862,0.903909121,,0.005736259,
CSI,601390.SH,中国中铁,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,1.05604E+12,8.50843E+11,25188000000,9067000000,1.19998E+12,0.02854638,27.68554813,0.180139218,0.179054819,0.851458605,0.031945729,0.062643401,0.767690838,1.049902816,0.018613861,14.9193
CSI,600030.SH,中信证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,7.91722E+11,,14902324000,12940797000,1.05296E+12,0.026442657,27.3974767,,0.40133173,,,0.009803633,0.791025509,,0.0005339,
CSI,600028.SH,中国石化,能源,石油石化,能源--石油石化--石油天然气--综合性石油天然气,中央国有企业,1.75507E+12,2.90049E+12,33096000000,15194000000,1.73381E+12,0.027852036,28.19353043,0.502320213,0.44417932,1.732990498,-0.074366222,0.453480799,0.500968907,0.773553283,0.080419539,2.6499
CSI,000617.SZ,中油资本,金融,非银金融,金融--非银金融--金融服务--特殊金融服务,中央国有企业,9.3338E+11,585484219.3,7843863454,290749862.2,9.40043E+11,0.008653445,27.56207823,0.22253695,0.40133173,0.000641702,-0.249123629,0.011609447,0.835454221,0.688188075,0.00129043,40.0695
CSI,601669.SH,中国电建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,8.13228E+11,3.45086E+11,7987168431,9572891922,8.86543E+11,0.019807332,27.42427689,0.073061092,0.179054819,0.452132758,0.02210958,0.139392719,0.762094823,1.050965733,0.096349335,18.1438
CSI,600104.SH,上汽集团,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,地方国有企业,8.49333E+11,8.1992E+11,20431037480,516918858.2,9.19415E+11,0.022784011,27.4677175,0.584514926,0.369422071,1.004740563,0.056932128,0.116848769,0.645793199,1.104481436,0.031712856,-6.8445
CSI,601838.SH,成都银行,金融,银行,金融--银行--商业银行--区域性银行,地方国有企业,5.58386E+11,12619995000,6024586000,,6.52434E+11,,27.04831584,0.014704045,0.139670857,0.024022741,,0.002135812,0.936190909,,0.00038638,9.6497
CSI,601688.SH,华泰证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,5.62181E+11,,10822497000,8358703000,7.16751E+11,0.026761307,27.05508906,,0.40133173,,,0.008303587,0.776486952,,0.00192988,
CSI,600941.SH,中国移动,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,1.62924E+12,6.74392E+11,1.07843E+11,2976000000,1.72788E+12,0.064135745,28.11913476,0.502483187,0.377325617,0.426135886,0.041613881,0.455924235,0.32036471,1.146729803,0.125804056,0.5194
CSI,601211.SH,国泰海通,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,5.59314E+11,,11122099000,8804654000,7.02899E+11,0.028349376,27.04997737,,0.40133173,,,0.009317522,0.738798331,,0.00318731,
CSI,001979.SZ,招商蛇口,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产开发,中央国有企业,6.17688E+11,88472361971,12252864765,2223781385,7.37157E+11,0.019638475,27.14924946,0.12998211,0.408200157,0.169990492,0.295036879,0.008785172,0.631900839,1.617747812,0.013126974,10.6546
CSI,601995.SH,中金公司,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.44971E+11,,7207452452,6713748168,5.2162E+11,0.026688369,26.5667269,,0.40133173,,,0.002114688,0.859317156,,0.00142163,
CSI,000166.SZ,申万宏源,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.88537E+11,,7766175000,8299675000,4.91124E+11,0.032712392,26.68565493,,0.40133173,,,0.00329284,0.781664684,,0.000573616,
CSI,600999.SH,招商证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.81772E+11,,9491639000,7118053000,4.99727E+11,0.033237553,26.66808912,,0.40133173,,,0.004035776,0.77701907,,0.000632152,
CSI,601618.SH,中国中冶,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,4.58506E+11,3.38638E+11,7862185000,2531634000,5.06393E+11,0.020525204,26.85123968,0.071695852,0.179054819,0.75468974,0.090538407,0.066624521,0.74502961,1.135695417,0.008963835,16.9593
CSI,601881.SH,中国银河,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,3.15666E+11,,7243654000,6626219000,4.4573E+11,0.031117193,26.47795014,,0.40133173,,,0.001212738,0.772158779,,0.001673906,
CSI,000776.SZ,广发证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,公众企业,3.94391E+11,,10038135000,7346362000,4.57464E+11,0.038001917,26.7006088,,0.40133173,,,0.005184012,0.761311539,,0.00099304,
CSI,601728.SH,中国电信,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,7.03131E+11,3.75734E+11,20850000000,3433000000,7.15096E+11,0.033957678,27.27880906,0.279955898,0.377325617,0.549916466,-0.272323365,0.667320883,0.495058531,0.276512218,0.118275257,-0.3686
CSI,601868.SH,中国能建,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,中央国有企业,4.2167E+11,2.47291E+11,4680285000,3480229000,4.76052E+11,0.017142067,26.76748957,0.052356081,0.179054819,0.609800165,0.094137391,0.091607576,0.731329544,1.17643605,0.034060274,10.3808
CSI,601066.SH,中信建投,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,2.8567E+11,,9509429000,5772932000,3.71228E+11,0.041167032,26.37810182,,0.40133173,,,0.001762308,0.800837299,,0.00101609,
CSI,600011.SH,华能国际,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,4.2825E+11,1.74009E+11,2377851000,9200612000,4.49905E+11,0.02573537,26.78297312,0.257988212,0.143602423,0.410325317,-0.188765901,0.666953567,0.695553936,0.42918532,0.07328115,2.6298
CSI,600938.SH,中国海油,能源,石油石化,能源--石油石化--石油天然气--石油天然气勘探与生产,中央国有企业,7.57731E+11,2.27146E+11,24956000000,3546000000,7.21275E+11,0.039516135,27.35359428,0.039338217,0.44417932,0.316247015,0.151367702,0.581412137,0.408462898,2.256956241,0.095039005,3.3478
CSI,601985.SH,中国核电,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,3.47639E+11,45515589249,5995452045,6960364749,3.81746E+11,0.033938319,26.57443023,0.067481903,0.143602423,0.135640693,-0.019129801,0.828426352,0.740297102,0.863979538,0.070616627,17.3376
CSI,600050.SH,中国联通,通讯服务,电信服务,通讯服务--电信服务--多元电信服务--综合电信业务,中央国有企业,5.64231E+11,2.89278E+11,5521311508,226721429,5.82475E+11,0.009868284,27.0587289,0.215538555,0.377325617,0.523110571,-0.218366135,0.648668624,0.426660113,0.404249093,0.106989431,-0.0722
CSI,000725.SZ,京东方A,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,地方国有企业,3.40412E+11,1.15198E+11,5035627952,2650153972,4.24257E+11,0.018115872,26.55342308,0.094918529,0.145048886,0.357514634,0.076584666,0.626190901,0.585626791,1.33262216,0.145164883,19.587
CSI,003816.SZ,中国广核,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--独立电力生产商与能源贸易商,中央国有企业,3.87975E+11,60875176255,9562307621,8045778572,3.91898E+11,0.044930235,26.68420735,0.090254192,0.143602423,0.160932424,-0.013131035,0.763438583,0.651282207,0.92398275,0.04034608,19.7672
CSI,600029.SH,南方航空,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,3.06928E+11,1.48117E+11,-10847000000,6716000000,3.26383E+11,-0.012656909,26.44987903,0.153048695,0.108646931,0.534837157,-0.256581348,0.404036126,0.748054918,0.17528537,0.050917479,7.2814
CSI,600795.SH,国电电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,3.64848E+11,1.14804E+11,2633092717,8730848509,3.57337E+11,0.031801717,26.62274626,0.17020986,0.143602423,0.360249419,-0.153296874,0.803204859,0.680281684,0.389709423,0.033277747,7.9306
CSI,000333.SZ,美的集团,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,民营企业,3.01955E+11,2.76495E+11,27222971000,1362991000,3.62833E+11,0.078785555,26.43354522,0.389309754,0.308376482,0.977608737,0.238989611,0.075704328,0.644000107,1.50003441,0.011431674,7.1491
CSI,600958.SH,东方证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,2.62971E+11,,2722989000,4759411000,2.91117E+11,0.025702342,26.29531128,,0.40133173,,,0.008324874,0.794610257,,0.001156243,
CSI,600115.SH,中国东航,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.85185E+11,1.20986E+11,-11836000000,5213000000,2.8465E+11,-0.02326717,26.37640393,0.125014343,0.108646931,0.461600681,-0.205550783,0.348675421,0.745267107,0.251942881,0.026610797,4.9515
CSI,601766.SH,中国中车,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,中央国有企业,3.83572E+11,2.29011E+11,11331053000,1015069000,3.9238E+11,0.031464678,26.67279445,0.352429015,0.225950341,0.618033228,0.133092456,0.172195044,0.585923161,1.255043233,0.021025562,4.5317
CSI,002736.SZ,国信证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,2.24644E+11,,6615739471,3838479279,3.02756E+11,0.034530193,26.13778415,,0.40133173,,,0.005014966,0.749580788,,0.001923813,
CSI,601111.SH,中国国航,工业,交通运输,工业--交通运输--航空客运Ⅲ--航空客运Ⅳ,中央国有企业,2.94206E+11,1.36181E+11,-14403343000,5099785000,2.8403E+11,-0.032755591,26.40754731,0.140714954,0.108646931,0.506376413,-0.180675733,0.347233919,0.655583725,0.318275776,0.025430907,-0.4341
CSI,601919.SH,中远海控,工业,交通运输,工业--交通运输--海上运输Ⅲ--海上运输Ⅳ,中央国有企业,2.62224E+11,1.50541E+11,9927098000,3948828000,2.71926E+11,0.051028303,26.29246505,0.155552982,0.108646931,0.613990479,0.006206761,0.397290073,0.736388625,1.023095445,0.042264429,25.0937
CSI,000338.SZ,潍柴动力,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,地方国有企业,2.36832E+11,1.74361E+11,9207129174,1139022760,2.7075E+11,0.03821291,26.19061549,0.268327209,0.225950341,0.788770512,0.085749984,0.133965754,0.705382629,1.191810837,0.022775325,9.4848
CSI,600188.SH,兖矿能源,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,地方国有企业,2.10761E+11,67804644000,6318000000,2867029000,2.73009E+11,0.033643654,26.07398859,0.125485273,0.293470907,0.325386136,-0.019229621,0.285464889,0.595044725,0.939511468,0.05065633,0.5301
CSI,601788.SH,光大证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,2.0409E+11,,2334078000,3729173000,2.28736E+11,0.026507593,26.04182861,,0.40133173,,,0.004061,0.759818097,,0.001601751,
CSI,002493.SZ,荣盛石化,材料,化工,材料--化工--基础化工--商品化工,民营企业,1.82587E+11,81987115090,7308588924,3302645684,2.41515E+11,0.043936144,25.93049105,0.304029083,0.180537484,0.539385516,-0.140072086,0.62683744,0.772340106,0.684922655,0.202017549,-10.1622
CSI,600061.SH,国投资本,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,中央国有企业,1.78109E+11,608475600.9,4148320305,385346743.6,2.18743E+11,0.020726001,25.90565876,0.231275755,0.40133173,0.003648285,0.261107934,0.004647854,0.758343565,1.456526456,0.002241328,-73.7389
CSI,000100.SZ,TCL科技,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子元件,公众企业,1.64845E+11,74602498000,4388159000,2357022000,2.57908E+11,0.02615341,25.82827078,0.061469203,0.145048886,0.417229622,0.030924417,0.479465044,0.612465112,1.11839279,0.122031145,-33.8037
CSI,000651.SZ,格力电器,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,公众企业,2.82972E+11,1.9661E+11,22175108137,-1937504660,2.79218E+11,0.0724796,26.36861435,0.276829949,0.308376482,0.736082814,0.154770495,0.0761279,0.604032928,1.258277878,0.016656013,0.1165
CSI,601898.SH,中煤能源,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,中央国有企业,2.72469E+11,1.29294E+11,5350726000,4666871000,2.81574E+11,0.035577161,26.33079033,0.239282422,0.293470907,0.481509395,-0.105136963,0.477110854,0.569782391,0.657633162,0.040171693,24.1537
CSI,600019.SH,宝钢股份,材料,钢铁Ⅱ,材料--钢铁Ⅱ--钢铁Ⅲ--钢铁Ⅳ,中央国有企业,3.39633E+11,2.90327E+11,12676775744,1461545060,3.56225E+11,0.039689294,26.55113147,0.683043162,0.517023931,0.860518238,-0.005954304,0.459035729,0.436992531,0.98474751,0.051892104,-4.3262
CSI,600900.SH,长江电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.96483E+11,48705272723,26297890223,4985909832,3.30827E+11,0.094562387,26.41525532,0.072210962,0.143602423,0.164550436,-0.151521069,0.786457909,0.494014744,0.197202157,0.00916354,-2.444
CSI,600886.SH,国投电力,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.24722E+11,41486050287,5515627276,4194460020,2.28909E+11,0.042418916,26.13812775,0.061507665,0.143602423,0.186274265,-0.04132307,0.810239806,0.668949453,0.728631805,0.044695381,3.5864
CSI,600346.SH,恒力石化,能源,石油石化,能源--石油石化--石油天然气--石油天然气炼制和销售,民营企业,1.74378E+11,98661505844,13461785654,5028768033,1.91029E+11,0.096794624,25.88448856,0.017086666,0.44417932,0.658577566,-0.16615165,0.615708845,0.78931468,0.647817235,0.239563645,65.1447
CSI,600027.SH,华电国际,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,2.32164E+11,91752980000,4166756000,4419862000,2.36691E+11,0.036277765,26.17071138,0.136033956,0.143602423,0.399220663,-0.175434407,0.759751414,0.652799229,0.395072825,0.064993263,4.9572
CSI,601377.SH,兴业证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,1.70575E+11,,4003314316,3037754210,1.8102E+11,0.038896698,25.86244066,,0.40133173,,,0.003556781,0.782830446,,0.001658354,
CSI,600918.SH,中泰证券,金融,非银金融,金融--非银金融--资本市场--投资银行业与经纪业,地方国有企业,1.46613E+11,,2525298271,2764790301,1.7451E+11,0.030314033,25.71106332,,0.40133173,,,0.006292653,0.761231737,,0.001032914,
CSI,002594.SZ,比亚迪,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,1.95642E+11,1.21778E+11,4234267000,3123801000,2.01017E+11,0.036604149,25.99955022,0.086814711,0.369422071,0.624162803,-0.005430042,0.282639331,0.680019882,0.990166136,0.067629658,-0.0105
CSI,600690.SH,海尔智家,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--家用电器,集体企业,1.87454E+11,1.98006E+11,8877000000,1124000000,2.03459E+11,0.049154867,25.95679932,0.278795476,0.308376482,1.113813684,0.026022384,0.127599304,0.65330161,1.050977114,0.033042773,8.0581
CSI,601088.SH,中国神华,能源,煤炭Ⅱ,能源--煤炭Ⅱ--煤炭Ⅲ--煤炭与消费用燃料,中央国有企业,5.63083E+11,2.41871E+11,35849000000,2261000000,5.62904E+11,0.067702486,27.05669288,0.447627872,0.293470907,0.418929791,0.115455448,0.49812905,0.253719256,1.680864657,0.033758789,-8.4172
CSI,601600.SH,中国铝业,材料,有色金属,材料--有色金属--其他金属与采矿--铝,中央国有企业,2.03071E+11,1.90074E+11,741004000,3862693000,1.94902E+11,0.023620612,26.03681985,0.205405763,0.15478921,0.941085169,-0.10073329,0.508844823,0.651721925,0.704264039,0.044552565,5.4553
CSI,601138.SH,工业富联,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子制造服务,公众企业,2.05613E+11,4.08056E+11,17430783000,-236295000,2.25514E+11,0.076245786,26.04926133,0.336220341,0.145048886,2.009057909,0.387706693,0.034483558,0.565452015,1.687382274,0.014874676,-1.6547
CSI,601899.SH,紫金矿业,材料,有色金属,材料--有色金属--贵金属--黄金,地方国有企业,1.23831E+11,1.36098E+11,6508553913,1920753386,1.82313E+11,0.046235297,25.54218314,0.147075799,0.15478921,1.149911991,-0.038506206,0.359373782,0.539052237,0.857077928,0.096066464,28.4013
CSI,000063.SZ,中兴通讯,信息技术,硬件设备,信息技术--硬件设备--通信设备Ⅲ--通信设备Ⅳ,公众企业,1.41202E+11,90736582000,4259752000,1495660000,1.50635E+11,0.038207691,25.67345828,0.074762984,0.145048886,0.670749324,0.114705475,0.074752439,0.73120592,1.187525312,0.032028531,6.1083
CSI,600025.SH,华能水电,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--新能源发电业者,中央国有企业,1.6746E+11,20485937666,4834590181,3838342905,1.64632E+11,0.052680692,25.84400745,0.030372672,0.143602423,0.122003663,-0.120187065,0.890221278,0.661096442,0.272467001,0.025680616,34.6214
CSI,600150.SH,中国船舶,工业,机械,工业--机械--机械Ⅲ--建筑机械与重型卡车,中央国有企业,44351383662,23075602162,305800985.4,-39249305.42,1.5251E+11,0.001747771,24.51540974,0.035511472,0.225950341,0.514956109,0.259465378,0.201965756,0.52498716,1.691017199,0.017188794,37.4333
CSI,601633.SH,长城汽车,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车--汽车制造,民营企业,1.13096E+11,95108078640,5362490194,263150856.1,1.54011E+11,0.036527411,25.45150647,0.067801839,0.369422071,0.845793002,0.122924875,0.282862046,0.519001265,1.254622943,0.061366425,-2.7523
CSI,600905.SH,三峡能源,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--电力--电力公用事业,中央国有企业,1.0005E+11,8884089532,3610991284,2099634099,1.42576E+11,0.040053102,25.32893633,0.013171647,0.143602423,0.095973224,-0.052296024,0.661347862,0.583253272,0.762889652,0.142675768,21.4957
